Weighted Pixel 0,Weighted Pixel 1,Weighted Pixel 2,Weighted Pixel 3,Weighted Pixel 4,Time
162.93276269657287,173.71630814385065,178.7596576179437,193.01916882701587,180.57210271461688,251.5
162.9519315235887,165.38454781129008,150.4376281077626,176.19699290796325,163.02889964939538,252.0
179.15865525393147,170.06251830110895,177.7741074426414,208.148924431552,193.85579457076625,252.5
168.84134474606856,154.3173105078629,147.9808311729841,168.82689492137087,179.03361865171354,253.0
176.0914179505043,200.83161392368908,183.66352066512118,179.77882644495958,173.63462101572583,253.5
164.9085820494957,154.7741074426414,171.4278972853831,188.3556481618947,160.5337650605851,254.0
196.79799527197548,172.93276269657284,173.36537898427417,179.7932762696573,190.1105867775202,254.5
185.0191688270159,175.08168712812483,147.94721252127053,158.39899763598774,165.55293388760097,255.0
168.5721027146169,152.5337650605851,180.74992679556425,187.26924203145165,186.87496339778212,255.5
137.76938844032318,156.71630814385065,172.77882644495958,177.5384840629033,177.19699290796322,256.0
177.6537898427417,153.59628336169405,181.08168712812483,197.39899763598774,190.26924203145165,256.5
173.22117355504042,167.50958441350792,161.37510980665365,192.94220070120926,185.95193152358877,257.0
159.2356233797381,160.06251830110892,171.82689492137087,174.22117355504042,176.6537898427417,257.5
165.84134474606856,153.96638134828643,165.50486541118974,196.62489019334635,183.06251830110895,258.0
171.7979952719755,159.58183353699636,176.73547697086656,161.75965761794373,160.1250366022179,258.5
193.192273905645,170.39427863366956,168.58655253931457,181.2211735550404,199.60572136633047,259.0
156.9952809976818,162.97110035060462,160.7741074426414,181.08168712812483,181.17782408094735,259.5
158.34621015725827,159.35092915957648,154.17310507862913,161.22117355504042,172.9085820494957,260.0
180.14892443155196,167.7596576179437,170.298141680847,191.07195630574535,160.72131996391195,260.5
184.79799527197548,177.5193152358874,189.30757968548343,164.25007320443578,166.12503660221788,261.0
146.47124675947617,160.38454781129008,165.6443518381053,202.64405902036225,172.85579457076625,261.5
164.91831287187517,167.7788264449596,164.73075796854835,160.18755490332686,173.38454781129008,262.0
181.54320306522152,176.93276269657287,190.74992679556422,178.1105867775202,168.6635206651212,262.5
187.39899763598777,156.22117355504042,137.61545218870995,157.64907084042352,192.1153057798384,263.0
173.5576528899192,171.0,164.95193152358874,162.2067237303427,161.28369185614935,263.5
159.8894132224798,157.26924203145165,163.12503660221788,178.79799527197548,163.91831287187517,264.0
163.02889964939536,160.99999999999997,169.28369185614932,190.28841085846753,186.39899763598774,264.5
179.0527874787295,179.28369185614935,182.71630814385065,168.66823966743942,150.27897285383114,265.0
144.72603896623013,137.07696812580662,157.30286068316525,173.06251830110895,181.83161392368908,265.5
156.57210271461688,149.69713931683478,153.95193152358874,162.30286068316522,160.47596576179436,266.0
171.4806847641126,145.38955963135135,167.4326162877013,169.90386304717748,172.7932762696573,266.5
155.86051357308443,151.6635206651212,170.90386304717748,188.341198337197,151.23090437741988,267.0
167.9855501753023,163.33647933487882,141.27897285383114,163.2114427326609,159.18755490332683,267.5
161.1297556045361,163.31259150554473,191.94220070120926,177.41344746068546,153.20200472802452,268.0
161.82689492137084,159.3462101572583,181.79327626965727,199.72102714616886,167.3125915055447,268.5
155.49041558649205,159.0,167.4278972853831,177.08168712812483,167.0,269.0
152.0914179505043,156.5384840629033,176.98555017530234,185.5721027146169,178.81244509667317,269.5
164.95665052590695,150.0144498246977,145.02889964939538,160.27396103376987,152.72603896623013,270.0
162.41344746068543,159.07696812580662,173.7788264449596,179.5576528899192,167.17310507862913,270.5
170.20672373034273,159.9952809976818,186.92303187419338,198.03361865171357,186.84134474606856,271.0
162.28369185614935,172.41816646300362,152.70687013921426,175.99026917762052,163.60100236401226,271.5
183.0191688270159,163.99528099768182,179.73075796854835,194.1297556045361,186.12503660221788,272.0
171.32202951018112,145.40872845836722,151.71158914153244,179.57682171693511,170.98083117298413,272.5
171.39427863366953,164.1105867775202,163.9855501753023,162.47124675947617,189.03833765403178,273.0
163.91831287187517,151.14420542923378,140.6779704898189,167.09613695282252,185.16337425624963,273.5
156.63462101572586,152.69713931683478,164.17310507862913,182.95665052590695,168.5384840629033,274.0
181.0047190023182,167.29814168084704,175.15865525393147,183.38454781129005,169.15393625161326,274.5
160.69713931683478,177.24034238205627,175.2067237303427,164.52403423820562,154.3317603325606,275.0
186.5432030652215,172.02889964939536,171.71630814385065,164.23562337973812,175.47596576179436,275.5
183.79799527197548,144.50014640887156,162.71630814385065,180.4278972853831,195.5576528899192,276.0
168.39899763598774,163.06251830110895,162.9519315235887,165.82689492137087,160.75965761794373,276.5
165.40872845836722,171.4326162877013,159.7885572673391,180.28841085846756,182.08168712812483,277.0
146.37510980665365,162.88941322247982,181.92303187419336,180.06251830110895,173.74992679556425,277.5
174.60572136633047,147.6443518381053,171.93748169889108,195.28841085846753,191.52403423820564,278.0
156.7788264449596,155.9952809976818,187.59127154163278,187.92303187419336,163.71158914153244,278.5
183.9855501753023,169.0,158.13948642691557,174.9855501753023,184.88941322247982,279.0
196.03833765403178,162.80300709203675,171.82689492137087,180.36537898427417,186.9663813482864,279.5
137.7741074426414,157.60572136633047,160.73075796854832,153.3173105078629,144.5721027146169,280.0
174.17310507862913,172.0336186517136,163.45679693477848,179.192273905645,183.14420542923375,280.5
170.80772609435496,155.14420542923378,142.74048879092783,174.03361865171357,191.27396103376987,281.0
175.65378984274173,156.02418064707715,186.62489019334635,183.64907084042352,183.04806847641126,281.5
181.30286068316525,168.71630814385065,148.80300709203678,175.27396103376987,179.90386304717748,282.0
174.0,162.19227390564504,152.40400945604904,198.96136952822516,186.4423471100808,282.5
148.7885572673391,156.37009798659238,134.552933887601,134.5673837122987,162.7210271461689,283.0
163.39899763598774,150.45679693477848,166.4278972853831,186.00471900231818,169.71158914153244,283.5
186.74992679556422,165.28369185614935,158.1250366022179,170.62017119102816,179.22117355504042,284.0
154.7596576179437,151.8894132224798,153.28369185614935,169.14420542923378,171.92303187419338,284.5
137.58183353699636,146.8894132224798,162.84134474606856,174.7788264449596,168.9085820494957,285.0
150.52403423820562,134.90386304717748,139.21645455272218,181.6585088450599,168.69713931683475,285.5
163.25479220675396,155.91831287187517,170.5384840629033,190.52875324052383,172.7596576179437,286.0
173.14420542923378,160.74520779324604,165.2164545527222,204.96136952822513,182.93276269657287,286.5
162.61545218870995,170.57210271461688,176.50958441350795,171.39427863366953,177.90858204949566,287.0
160.9519315235887,159.5384840629033,167.30286068316522,167.1105867775202,167.09613695282252,287.5
148.71158914153244,156.54320306522152,150.37510980665365,176.67295866975763,160.69713931683478,288.0
177.41344746068543,174.28841085846756,156.58183353699636,174.59127154163278,172.1250366022179,288.5
152.13948642691557,166.09613695282252,181.5384840629033,195.52875324052383,169.69713931683475,289.0
145.36065998195596,145.4615159370967,147.49041558649205,162.47596576179438,172.2114427326609,289.5
178.57210271461688,169.59127154163278,139.50014640887153,164.38454781129008,173.95193152358874,290.0
166.17310507862913,160.35092915957648,151.67797048981888,174.97110035060464,178.82689492137084,290.5
168.4806847641126,139.27897285383114,167.8702443954639,213.94691970352744,182.4231782830649,291.0
158.6635206651212,154.91831287187517,179.7932762696573,204.9085820494957,191.71630814385065,291.5
170.62017119102816,148.1203175998997,182.73075796854835,214.73547697086656,197.79327626965727,292.0
157.1105867775202,154.2211735550404,162.15865525393144,170.30286068316525,166.20672373034273,292.5
161.69242031451657,175.38926681360823,145.9905619953636,175.63934001804404,179.28841085846753,293.0
174.37982880897187,175.19227390564504,169.61545218870995,186.01916882701587,180.7932762696573,293.5
149.64907084042352,141.1394864269156,164.93748169889108,182.87496339778212,176.39899763598777,294.0
166.63462101572583,155.7643766202619,135.69242031451657,159.92303187419338,171.9855501753023,294.5
162.4278972853831,159.04806847641123,158.8702443954639,176.3364793348788,171.3173105078629,295.0
166.26924203145165,170.92303187419336,163.09141795050434,176.59127154163278,166.12503660221788,295.5
172.2403423820563,176.15865525393147,176.63462101572583,174.28841085846756,157.6779704898189,296.0
175.3509291595765,161.552933887601,169.74520779324604,185.44706611239903,180.9038630471775,296.5
174.66823966743942,158.69713931683478,152.42789728538312,158.17310507862916,175.03361865171357,297.0
172.0144498246977,149.12503660221788,150.64907084042352,174.37982880897187,198.83161392368908,297.5
155.7932762696573,151.80772609435496,169.1250366022179,194.67295866975758,171.60100236401226,298.0
145.42789728538312,145.04806847641126,149.298141680847,172.1008559551407,155.1250366022179,298.5
151.81244509667317,135.6443518381053,165.6537898427417,176.1297556045361,159.75965761794373,299.0
158.28369185614935,165.08168712812483,160.07696812580662,168.192273905645,164.36537898427417,299.5
183.65378984274173,167.8894132224798,150.36065998195596,166.92303187419338,174.17310507862913,300.0
159.5576528899192,130.70687013921426,163.8894132224798,197.52875324052383,185.3173105078629,300.5
161.38454781129005,138.8655253931457,168.27396103376987,174.73075796854835,168.74520779324604,301.0
147.28369185614935,140.90386304717748,148.4278972853831,162.8894132224798,167.49513458881026,301.5
157.28369185614935,161.192273905645,152.36537898427417,144.45679693477848,160.70185831915296,302.0
161.60100236401226,156.1250366022179,168.71630814385065,171.75965761794373,181.79799527197548,302.5
165.3173105078629,156.552933887601,167.24034238205627,167.28369185614935,175.60572136633044,303.0
143.45679693477848,145.86051357308443,136.26452302913344,160.86051357308443,161.5576528899192,303.5
174.1297556045361,154.4231782830649,173.08168712812483,181.04806847641126,180.3173105078629,304.0
166.4134474606854,169.2211735550404,179.52403423820564,183.49513458881026,165.3462101572583,304.5
161.84134474606853,154.6826894921371,149.0144498246977,156.3173105078629,165.14420542923378,305.0
169.58655253931457,156.17310507862916,157.6826894921371,165.60100236401226,183.95665052590692,305.5
181.33647933487882,158.50486541118974,157.47596576179436,166.4278972853831,180.25479220675396,306.0
176.22589255735858,169.2164545527222,193.19699290796322,174.60100236401226,166.7596576179437,306.5
167.49041558649205,148.26924203145165,145.45679693477848,174.254792206754,192.52875324052383,307.0
169.5673837122987,161.70185831915296,141.15393625161326,160.80772609435496,191.7690956225801,307.5
160.47596576179436,162.84134474606853,165.0,165.57210271461688,161.1105867775202,308.0
181.49985359112847,147.99528099768182,148.7741074426414,178.5623718922374,167.16838607631092,308.5
162.6635206651212,168.71630814385065,162.04806847641126,154.93276269657287,171.63934001804404,309.0
155.44706611239897,130.4376281077626,154.38454781129005,162.06251830110892,167.6682396674394,309.5
170.1297556045361,163.17310507862913,164.15865525393144,165.9855501753023,160.552933887601,310.0
145.3414911549401,156.24034238205627,161.73075796854832,164.7741074426414,181.91330105181387,310.5
166.7788264449596,158.49041558649205,161.4134474606854,162.58655253931454,167.73075796854835,311.0
169.4134474606854,166.51931523588743,190.3075796854834,175.34621015725827,173.41344746068546,311.5
151.12503660221788,145.5384840629033,156.1105867775202,171.4615159370967,171.7643766202619,312.0
158.03361865171357,148.2164545527222,175.73547697086656,169.5384840629033,163.47596576179436,312.5
163.7788264449596,141.47124675947617,154.06723730342713,152.9952809976818,176.6874084944553,313.0
167.06251830110895,163.30286068316522,152.06251830110895,152.2356233797381,170.3364793348788,313.5
175.30757968548343,156.45679693477848,160.17310507862916,174.52875324052383,159.5337650605851,314.0
165.23562337973806,153.85579457076622,166.5048654111897,200.79799527197548,196.60572136633044,314.5
148.12503660221788,145.28369185614932,157.54320306522152,150.5673837122987,163.4806847641126,315.0
172.4662349394149,134.96166234596822,148.3317603325606,179.6874084944553,175.552933887601,315.5
170.4806847641126,156.15393625161326,176.0,192.99026917762052,166.37510980665365,316.0
