Time,Pixel0,Pixel1,Pixel2,Pixel3,Pixel4
37.5,-17.379828808971837,11.668239667439394,17.65378984274176,-10.490415586492048,-44.45178511471718
38.0,19.11058677752021,3.2356233797380867,7.985550175302308,12.298141680847039,34.370097986592384
38.5,-29.74019597318477,17.326748512499307,6.076968125806644,-2.682689492137115,-11.980831172984125
39.0,3.70185831915299,-28.499853591128442,-3.9808311729841535,8.586552539314567,17.192273905645038
39.5,21.370097986592356,16.557652889919183,-10.384547811290048,-12.807726094354962,-12.735476970866557
40.0,-8.144205429233779,-11.067237303427135,13.956650525906952,11.49041558649202,9.764376620261913
40.5,-18.966381348286404,-12.269242031451654,-14.365378984274173,-19.601002364012203,-34.79799527197551
41.0,1.456796934778481,5.336479334878845,-6.923031874193384,-0.9855501753023077,14.115305779838422
41.5,-10.874963397782153,9.211442732660885,-2.2114427326609416,9.148924431551933,-15.273961033769865
42.0,34.00471900231824,1.615452188709952,-8.0,-3.1778240809473175,26.557652889919183
42.5,-19.572102714616875,5.69713931683475,27.817164098991384,-10.336479334878817,-30.605721366330414
43.0,-3.6682396674394226,-10.408728458367221,-34.29312986078571,-5.822175919052654,5.19227390564501
43.5,-8.370097986592384,18.225892557358605,21.84134474606853,15.572102714616904,1.730757968548346
44.0,8.461515937096692,-22.975819352922827,6.129755604536086,26.79327626965727,36.59127154163278
44.5,6.668239667439423,25.35092915957648,14.211442732660913,-32.87968240010031,-26.35092915957648
45.0,33.23061155967679,-13.860513573084432,-31.49985359112847,13.927750876511539,20.20200472802449
45.5,-7.937481698891048,26.20672373034273,48.370097986592384,20.350929159576538,-20.99026917762052
46.0,-30.29312986078577,-31.062518301108952,-26.269242031451654,-18.05278747872947,12.677677672075816
46.5,10.524034238205672,21.081687128124827,9.841344746068557,-4.302860683165221,-4.14420542923375
47.0,-22.221173555040423,-28.259511209072173,5.273961033769837,8.874963397782096,-10.668239667439423
47.5,13.985550175302308,-14.336479334878817,-16.682689492137058,-4.495134588810259,25.528753240523827
48.0,-3.84606374838674,18.355648161894692,2.15393625161326,10.288410858467557,3.048068476411288
48.5,-5.7307579685483745,7.797995271975481,-12.081687128124827,-20.00000000000003,-19.985550175302365
49.0,29.85078275070498,-0.5623718922374223,4.812445096673173,-1.5240342382056156,-0.5768217169350862
49.5,-18.24034238205627,-6.192273905644981,18.273961033769837,9.475965761794384,-6.317310507862885
50.0,12.379828808971837,4.576821716935058,-28.581540719253297,8.05278747872947,17.572102714616875
50.5,-28.95665052590695,-5.187554903326799,-6.139486426915596,-33.05278747872947,-26.663520665121183
51.0,25.528753240523827,4.057799298790712,17.177824080947374,14.903863047177481,17.331760332560606
51.5,-43.79799527197548,-20.221173555040366,3.9519315235887404,16.19699290796322,-24.129755604536115
52.0,34.01444982469769,29.129755604536058,6.283691856149346,4.884694220161606,35.68740849445527
52.5,18.730757968548346,12.572102714616904,1.8557945707662213,4.062518301108923,15.778826444959634
53.0,-10.596283361694077,-21.317310507862913,-38.00471900231821,-25.803007092036722,-44.278680036088076
53.5,8.826894921370865,-8.293129860785768,24.40371663830595,17.456796934778453,22.60572136633047
54.0,-8.447066112399,0.37982880897186533,16.59127154163278,4.711589141532471,3.7643766202619133
54.5,-9.466234939414875,-1.2645230291334428,-19.639340018044038,-6.778826444959577,12.148924431551961
55.0,-2.2067237303427305,14.475965761794356,32.09613695282252,31.68740849445527,-4.052787478729442
55.5,-1.9663813482864327,-16.158655253931443,-30.874963397782125,-25.46151593709672,-7.538484062903308
56.0,10.403716638305951,4.586552539314567,-11.221173555040366,-32.461515937096664,-32.30757968548343
56.5,7.644351838105337,16.39899763598774,21.221173555040366,32.58655253931457,40.14892443155196
57.0,-42.00471900231821,-20.586552539314567,-0.2836918561493178,-2.8557945707662213,-23.269242031451654
57.5,33.87968240010031,17.759657617943702,7.6826894921370865,1.0,3.677970489818904
58.0,-5.221173555040394,-10.49513458881026,6.668239667439394,12.033618651713567,0.014449824697663871
58.5,19.812445096673144,-5.2067237303427305,-25.543203065221547,-11.096136952822519,15.033618651713567
59.0,-31.668239667439366,-16.413447460685433,1.3845478112900764,-11.682689492137115,-28.620171191028163
59.5,16.581833536996385,39.03833765403181,17.442347110080817,7.504865411189769,21.432616287701336
60.0,-3.8557945707662498,-15.336479334878845,-5.918312871875202,-7.350929159576481,-0.5384840629032794
60.5,15.620171191028135,19.41344746068549,12.572102714616904,0.8557945707662213,2.5384840629032794
61.0,-8.59127154163275,3.067237303427106,-1.9566505259069515,15.908582049495692,6.572102714616875
61.5,4.4326162877013076,-5.88941322247976,-18.88941322247979,-24.25479220675399,-16.398997635987712
62.0,-18.413447460685433,-31.418166463003672,-3.3125915055447024,-2.288410858467529,4.4326162877013076
62.5,5.524034238205644,25.134474606854326,-3.2161617349791527,19.788264449596028,-14.230611559676788
63.0,0.7018583191529615,-23.783545447277817,-7.918312871875173,-0.2067237303427305,5.206723730342702
63.5,30.394278633669558,31.062518301108952,29.65850884505994,-11.283399038406259,35.168093258567836
64.0,-26.177824080947374,-3.091417950504308,2.3125915055447024,24.326748512499307,-17.370097986592327
64.5,9.341198337197028,-19.672958669757605,-14.980831172984097,-22.874963397782096,-13.812445096673201
65.0,9.552933887600972,23.668239667439394,22.177824080947346,-1.052787478729499,9.653789842741702
65.5,-30.975819352922855,-8.899144044859298,-13.591271541632807,1.2403423820562978,-3.774107442641366
66.0,26.148924431552018,8.75965761794373,-0.5240342382055871,-3.317310507862885,0.9327626965728371
66.5,-24.418166463003644,-2.3462101572582696,5.74520779324601,10.398997635987712,-5.379828808971837
67.0,36.94220070120926,10.572102714616875,-22.576821716935086,-9.269242031451626,13.331760332560577
67.5,-20.35092915957648,-15.687408494455326,20.341198337197028,2.6154521887099236,-3.918312871875173
68.0,8.509584413507923,-2.413447460685404,-2.3845478112900764,21.211442732660913,11.076968125806616
68.5,-17.350929159576452,-12.331760332560634,-18.317310507862913,-24.24034238205627,-14.75965761794373
69.0,5.855794570766221,17.25479220675399,23.04806847641126,20.302860683165193,7.538484062903365
69.5,13.302860683165221,7.639340018044038,-29.894132224798028,-26.620171191028135,-3.4278972853831533
70.0,-20.447066112399,-19.74992679556422,6.293129860785768,-13.19699290796322,-0.8991440448592698
70.5,19.668239667439394,18.29814168084704,39.923031874193356,41.447066112399,20.66352066512121
71.0,2.4951345888102594,1.1922739056450098,-15.543203065221519,-10.822175919052654,-18.322029510181153
71.5,-10.139486426915568,-23.115305779838394,-10.870244395463914,-14.04806847641126,-15.826894921370808
72.0,-39.067237303427135,-20.15865525393147,2.8268949213708936,5.3364793348787884,-21.937481698891077
72.5,25.860513573084404,9.55765288991924,-19.672958669757605,-1.3942786336695008,10.64907084042352
73.0,15.221173555040423,0.06251830110892342,-7.490415586492077,-13.086406130443066,26.29312986078574
73.5,-13.826894921370865,10.25479220675399,22.860513573084432,2.6826894921370865,-19.971100350604615
74.0,7.4087284583672215,17.749926795564193,13.375109806653654,40.99026917762052,25.475965761794356
74.5,5.495134588810259,-8.605721366330442,-11.39427863366953,-23.273961033769865,-5.221173555040394
75.0,17.019168827015875,3.793276269657298,-12.524034238205644,-19.653789842741702,0.3653789842741446
75.5,-31.25479220675396,-24.576821716935115,19.355648161894692,13.144205429233779,-15.668239667439366
76.0,36.95665052590695,-0.9230318741933843,-16.004719002318183,13.985550175302336,37.98555017530231
76.5,-35.567090894555605,23.519022418144345,9.014449824697692,-12.033618651713596,-20.932762696572865
77.0,8.668239667439394,17.331760332560634,30.653789842741702,17.778826444959577,-2.4326162877013076
77.5,20.355648161894692,2.826894921370865,-32.16337425624968,-29.58655253931454,-15.432616287701308
78.0,-32.38926681360829,-23.60100236401226,-13.985550175302308,4.7932762696572695,13.1825430832655
78.5,24.432616287701336,25.980831172984097,40.59127154163278,24.413447460685433,4.581833536996385
79.0,-4.932762696572837,-14.634621015725827,-39.60100236401226,-68.341198337197,-33.49041558649205
79.5,11.317310507862885,-7.509584413507952,-1.7979952719754806,35.894132224798,33.09613695282255
80.0,-44.53347224284201,-11.677970489818847,-0.9519315235887689,-2.572102714616875,-10.264523029133471
80.5,7.196992907963221,-14.769095622580153,10.081687128124855,19.797995271975452,-2.3075796854834323
81.0,45.418166463003644,41.28841085846756,9.726038966230135,6.033618651713596,6.533765060585097
81.5,-38.278680036088076,-7.610733186391741,-23.370097986592384,-13.85579457076625,-14.884694220161578
82.0,0.37009798659241255,-17.120024782156605,19.4998535911285,7.014449824697692,-3.7643766202619418
82.5,12.601002364012231,29.764376620261885,22.177824080947317,-7.466234939414846,4.923031874193384
83.0,17.54320306522149,-19.0816871281248,-30.259511209072173,7.1778240809473175,24.620171191028135
83.5,-22.33647933487879,-6.062518301108952,6.413447460685433,6.192273905645038,-11.206723730342674
84.0,4.202004728024519,10.432616287701308,-6.39899763598774,-5.336479334878817,17.100855955140702
84.5,-15.278972853831135,-16.49513458881023,-7.80772609435499,-17.726038966230107,-48.69212749677351
85.0,33.576821716935086,-2.451785114717211,10.177824080947374,14.552933887600972,33.14420542923381
85.5,-14.288410858467529,12.749926795564221,10.317310507862885,-1.6971393168347504,-20.081687128124884
86.0,-32.44205429233773,-18.091417950504308,-5.398997635987712,22.173105078629106,39.75936480020067
86.5,27.341198337197,19.34621015725827,8.514303415826106,-38.1344746068543,-22.067237303427135
87.0,-14.04806847641126,-4.49041558649202,-3.6057213663304424,6.528753240523855,-15.384547811290076
87.5,23.24034238205627,1.4423471100807888,-0.2884108584675573,22.081687128124827,28.524034238205616
88.0,-7.0,-11.812445096673173,2.225892557358634,-5.288410858467529,-0.12503660221787527
88.5,1.0625183011089803,-3.9663813482864327,-12.894132224798028,12.956650525906952,10.841344746068557
89.0,2.543203065221519,28.557652889919183,21.971100350604644,-15.317310507862942,-41.75464579788246
89.5,7.475965761794356,-13.365378984274173,-27.35092915957648,-17.067237303427135,18.307579685483432
90.0,7.254792206753962,8.187554903326856,31.30286068316522,39.63934001804401,12.615452188709924
90.5,-10.211442732660913,-1.235623379738115,-6.379828808971865,-15.576821716935058,7.40371663830598
91.0,7.052787478729442,-2.5865525393145674,-21.74992679556422,-14.615452188709952,-20.100855955140702
91.5,-30.879682400100307,-21.062518301108923,-11.39427863366953,-16.528753240523855,0.8652325754026151
92.0,5.6826894921370865,17.0816871281248,15.567383712298664,30.610440368648653,0.05779929879071233
92.5,-6.495134588810259,7.620171191028163,9.591271541632779,-14.78354544727776,-2.932762696572837
93.0,0.8749633977821247,-6.860513573084404,9.620171191028135,17.28841085846753,3.0769681258066157
93.5,44.86051357308443,17.076968125806616,3.524034238205644,3.3125915055447024,39.225892557358634
94.0,-22.192273905645038,-5.899144044859298,-27.79799527197551,-26.283691856149318,-30.826894921370865
94.5,-9.947212521270558,-32.120024782156605,4.894132224798028,8.874963397782096,-8.70185831915299
95.0,21.586552539314596,32.59599054395099,-14.961369528225163,-4.870244395463885,2.6490708404235193
95.5,-40.0191688270159,-31.086406130443038,25.519022418144345,4.4087284583672215,-10.822175919052654
96.0,32.283691856149346,41.894132224798,12.918312871875173,1.932762696572837,23.971100350604615
96.5,-1.548214885282789,-14.971100350604644,-9.908582049495692,13.94691970352747,-25.519022418144317
97.0,-9.69212749677348,7.5479220675397585,-19.211442732660913,-9.543203065221547,21.898851227116182
97.5,17.975819352922827,2.9472125212705294,12.812445096673201,3.8268949213708936,-10.562371892237394
98.0,-22.466234939414903,-14.870244395463942,-14.764376620261942,1.0480684764112596,7.052787478729442
98.5,-19.225892557358634,-9.384547811290048,18.470953941733086,-20.9469197035275,-2.9135938695569337
99.0,-1.4231782830648854,-12.956650525906952,3.634621015725827,17.562371892237422,-13.817164098991384
99.5,28.80772609435499,36.43733529001952,-11.850782750704951,3.3989976359877403,18.206723730342702
100.0,-5.235623379738087,-9.749926795564221,1.4037166383059798,-28.514303415826163,-16.903863047177452
100.5,9.557652889919211,5.586552539314567,10.028899649395328,28.672958669757634,6.153936251613231
101.0,-15.096136952822519,-22.432616287701308,0.7499267955642495,0.8077260943549618,2.9711003506046154
101.5,-3.7643766202619418,12.990269177620519,-12.273961033769837,-13.95193152358874,-10.999999999999972
102.0,11.812445096673173,-11.79799527197548,-1.365378984274173,16.874963397782096,18.475965761794356
102.5,-2.841344746068529,7.985550175302308,3.302860683165221,-12.509584413507923,-13.937481698891048
103.0,6.971100350604644,-10.370097986592384,5.019168827015875,4.014449824697692,8.365378984274145
103.5,0.09141795050427959,38.87968240010031,28.966381348286433,16.129755604536086,-10.067237303427135
104.0,-9.999999999999972,-22.475965761794356,-34.461515937096664,-30.129755604536115,-5.932762696572837
104.5,-5.80772609435499,-0.9230318741933843,15.971100350604587,8.192273905645038,-13.432616287701336
105.0,9.25479220675399,-19.730757968548346,-32.78354544727779,3.3989976359877403,24.860513573084432
105.5,-7.668239667439394,22.826894921370865,26.49985359112847,-27.49985359112847,-27.158655253931443
106.0,23.447066112399,0.6971393168347788,-6.322029510181096,22.591271541632807,26.586552539314596
106.5,-25.10085595514073,-10.39427863366953,-2.0816871281248552,14.860513573084432,1.716308143850597
107.0,29.59127154163278,25.25479220675396,5.634621015725827,-8.716308143850654,1.235623379738115
107.5,10.812445096673144,-8.086406130443038,13.230611559676788,-10.658508845059941,10.70185831915299
108.0,-59.18254308326553,-31.423178283064885,-23.14892443155196,9.961369528225163,-25.20672373034273
108.5,28.576821716935058,20.028899649395356,22.35092915957648,13.413447460685404,4.629902013407616
109.0,-14.08640613044301,0.33647933487881687,2.427897285383125,7.490415586492077,15.831613923689048
109.5,5.451785114717239,-10.379828808971865,-44.38454781129005,-48.63462101572583,-37.05278747872944
110.0,11.788557267339058,27.93748169889102,34.418166463003615,6.134767424597328,25.721027146168865
110.5,1.129755604536058,-0.7307579685483176,-0.14420542923375024,5.7499267955642495,-11.004719002318211
111.0,-8.908582049495664,-22.793276269657298,-19.30757968548346,27.0527874787295,29.956650525906923
111.5,23.980538355241038,1.341491154940087,15.225892557358577,4.0672373034271345,-23.615159370966836
112.0,-7.735476970866529,13.403716638305951,-11.12975560453603,-18.971100350604644,-3.5673837122986924
112.5,30.54320306522152,4.471246759476173,8.38454781129002,1.2645230291334713,28.336479334878817
113.0,-45.35092915957651,-28.49041558649205,-19.98555017530228,-12.947212521270558,-42.225892557358634
113.5,11.30286068316525,7.740488790927827,35.18254308326556,11.995280997681817,12.778826444959634
114.0,-0.7210271461688933,13.562371892237366,-2.7065773214711726,29.89413222479797,25.971100350604615
114.5,-14.13948642691554,-15.557652889919183,-18.00973082237951,-56.13447460685427,-39.15865525393144
115.0,36.35092915957648,20.95193152358874,11.39427863366953,24.572102714616875,35.730757968548346
115.5,4.9519315235887404,10.273961033769865,-2.2786800360880477,34.78826444959603,6.264523029133414
116.0,-2.7741074426413945,-15.071956305745346,8.682396674394028,-57.77853362721652,-18.057799298790684
116.5,-22.831613923689048,-17.581833536996413,-23.29784886310398,42.711296323789355,16.999999999999943
117.0,-27.79799527197551,9.985550175302336,28.610440368648653,-12.63934001804401,-29.158655253931443
117.5,49.18254308326556,4.548214885282789,13.64907084042352,44.322029510181096,44.29814168084704
118.0,-16.620171191028163,-10.899144044859298,-41.624890193346346,-33.538484062903336,-24.317310507862885
118.5,-15.754645797882432,17.55765288991924,30.80271427429369,-17.456504117035394,4.850782750704923
119.0,5.639340018044038,-0.03361865171356726,2.9519315235887404,5.908582049495692,-12.466234939414875
119.5,-9.283691856149346,-41.50958441350795,-42.216161734979096,25.408435640624162,12.601002364012231
120.0,-13.672958669757605,28.067237303427163,29.485403766430778,-34.821883101309595,-18.05779929879074
120.5,28.879682400100336,-1.1778240809473743,-5.052787478729499,28.975819352922855,17.375109806653654
121.0,4.9519315235887404,9.019168827015875,-11.874963397782096,-17.874963397782153,-4.221173555040423
121.5,-12.20672373034273,-6.2692420314516255,-4.0480684764112596,-2.6490708404235193,-12.826894921370808
122.0,-3.6393400180440096,5.269242031451654,20.74992679556425,10.567383712298692,18.052787478729442
122.5,-9.235623379738087,-14.985550175302336,-7.923031874193384,10.672958669757634,-12.528753240523827
123.0,42.370097986592356,24.11058677752021,-4.60100236401226,-32.96136952822516,11.081687128124827
123.5,-4.836625743750318,-17.067237303427106,-7.379828808971865,-5.076968125806616,-17.639340018044038
124.0,-20.273961033769865,-12.870244395463914,-14.701858319152961,3.2884108584675573,-0.44234711008078875
124.5,15.39427863366953,32.322029510181096,17.283691856149346,11.475965761794356,11.524034238205644
125.0,-10.014449824697664,-45.422885465321855,-1.1539362516132314,21.15865525393147,25.43261628770128
125.5,-9.75965761794373,23.225892557358634,16.572102714616847,-11.139486426915596,-49.89885122711621
126.0,-18.38926681360826,2.480684764112567,-5.870244395463914,-29.168093258567865,4.946919703527499
126.5,21.269242031451682,17.48068476411254,-11.403716638305923,8.081687128124827,19.572102714616904
127.0,-13.394278633669558,-4.413447460685404,6.475965761794384,8.307579685483432,-27.975819352922883
127.5,36.067237303427135,0.009730822379481197,2.0047190023181827,-7.754645797882404,37.672958669757634
128.0,-31.89413222479797,-4.966381348286433,9.812445096673173,-3.9374816988910766,-18.014449824697692
128.5,19.89413222479797,-0.7979952719754522,5.889413222479789,13.033618651713596,8.980831172984097
129.0,-24.778826444959577,-1.7885572673391152,-10.307579685483432,5.644059020362221,-33.769095622580096
129.5,17.572102714616875,-12.764376620261885,-19.620171191028135,-3.543203065221519,33.35564816189466
130.0,16.38454781129002,22.524034238205587,15.509584413507952,-5.413447460685433,-13.004719002318183
130.5,-0.05278747872944223,-0.6346210157257985,3.5095844135079233,3.1058677752020003,29.071956305745346
131.0,-23.634621015725827,-15.25479220675399,3.173105078629135,20.023887829334086,-20.307579685483432
131.5,9.447066112399028,-4.129755604536058,-2.4423471100807888,-8.447066112399,3.572102714616875
132.0,-8.86051357308446,10.288410858467529,7.874963397782125,-10.860513573084432,-7.442347110080789
132.5,5.019168827015903,-10.115305779838422,-3.0433494740930485,-16.95665052590695,-2.903863047177481
133.0,-6.749926795564221,4.831613923689076,-15.182543083265557,11.942200701209288,4.158655253931471
133.5,6.509584413507923,0.3125915055447308,27.384547811290076,28.668239667439394,12.125036602217875
134.0,2.6490708404235477,17.148924431551933,-7.307579685483432,2.225892557358577,-4.716308143850654
134.5,0.5721027146168467,-17.461515937096664,-25.682689492137115,-22.225892557358577,5.797995271975452
135.0,-12.2884108584675,5.942200701209259,-11.528753240523827,-3.615452188709952,-14.509584413507923
135.5,-10.793276269657326,-15.115305779838422,8.79799527197548,4.062518301108952,-1.9519315235887404
136.0,9.778826444959606,20.80772609435499,31.40371663830595,-5.418166463003615,-5.5721027146169035
136.5,27.927750876511567,-2.350929159576509,-22.322029510181096,-3.504865411189769,5.250073204435779
137.0,-38.89885122711621,-13.884694220161578,0.9808311729840966,27.163374256249654,8.63934001804401
137.5,-0.0769681258065873,-8.05278747872947,14.10085595514073,0.9183128718751732,-1.8894132224797602
138.0,16.225892557358605,1.4278972853831249,-14.20672373034273,-19.605721366330442,-0.8413447460685575
138.5,-7.937481698891077,8.033618651713539,8.682689492137087,1.1442054292337502,-13.923031874193384
139.0,9.716308143850654,15.110586777520211,10.687408494455298,-23.99026917762052,-12.524034238205644
139.5,24.28841085846753,1.0000000000000284,-10.389266813608288,36.071956305745346,29.028899649395413
140.0,-38.09112513276125,-14.437628107762634,-26.413447460685404,-30.92775087651154,3.8699515777208546
140.5,40.0527874787295,49.46151593709672,38.90386304717748,26.067237303427135,0.5145962335691934
141.0,-25.634621015725855,-46.54792206753973,-6.009730822379481,-0.03361865171359568,2.2258925573586055
141.5,8.14892443155199,-4.956650525906923,7.8413447460685575,17.10085595514073,-9.134474606854297
142.0,-16.48068476411254,-15.15393625161326,-37.05278747872947,-20.572102714616875,1.2595112090721727
142.5,11.620171191028106,33.0816871281248,27.35092915957651,1.6346210157257985,-14.687408494455298
143.0,7.826894921370837,-0.6537898427417019,10.716308143850625,10.634621015725827,9.475965761794384
143.5,-5.807726094354962,-11.240342382056298,-4.60100236401226,-10.778826444959577,-10.572102714616904
144.0,-20.552641069857913,15.692127496773509,0.4087284583672499,5.918312871875145,20.533472242842066
144.5,28.317017690119854,-20.18726208558374,3.8460637483867686,3.8605135730844324,-13.836332926007259
145.0,-3.4037166383059514,-1.6779704898189038,-19.86051357308446,-8.273961033769865,27.216161734979096
145.5,5.490415586492048,10.668239667439394,5.0,-0.03361865171356726,7.874963397782125
146.0,-15.302860683165221,1.273961033769865,-10.971100350604615,-11.39427863366953,-23.60572136633047
146.5,-6.874963397782096,-6.447066112399,13.273961033769837,6.711589141532443,9.336479334878817
147.0,-6.490415586492105,13.889413222479817,18.54320306522152,-9.524034238205616,-31.418166463003644
147.5,-1.8268949213708368,-27.33647933487879,-18.14420542923378,10.475965761794384,30.831613923689048
148.0,21.067237303427163,3.586552539314539,-10.39899763598774,-3.4759657617943844,8.221173555040423
148.5,3.8557945707662213,21.54792206753976,-16.182543083265557,-7.5673837122986924,-12.653789842741702
