Time,Photons Emitted,Dark Molecule,Active Molecule,Triplet Molecule,Bleached Molecule
85.5,186,1,0,90,9
86.0,196,1,0,90,9
86.5,183,1,0,90,9
87.0,184,1,0,90,9
87.5,187,1,0,90,9
88.0,205,1,0,90,9
88.5,205,1,0,90,9
89.0,172,1,0,90,9
89.5,186,1,0,90,9
90.0,184,1,0,90,9
90.5,180,1,0,90,9
91.0,181,1,0,90,9
91.5,200,1,0,90,9
92.0,178,1,0,90,9
92.5,168,1,0,90,9
93.0,182,1,0,90,9
93.5,170,1,0,90,9
94.0,164,1,0,90,9
94.5,215,1,0,90,9
95.0,164,1,0,90,9
95.5,210,1,0,90,9
96.0,157,1,0,90,9
96.5,178,1,0,90,9
97.0,153,1,0,90,9
97.5,161,1,0,90,9
98.0,170,1,0,90,9
98.5,187,1,0,90,9
99.0,209,1,0,90,9
99.5,154,1,0,90,9
100.0,172,1,0,90,9
100.5,168,1,0,90,9
101.0,199,1,0,90,9
101.5,173,1,0,90,9
102.0,194,1,0,90,9
102.5,183,1,0,90,9
103.0,204,1,0,90,9
103.5,151,1,0,90,9
104.0,173,1,0,90,9
104.5,179,1,0,90,9
105.0,200,1,0,90,9
105.5,174,1,0,90,9
106.0,176,1,0,90,9
106.5,181,1,0,90,9
107.0,154,1,0,90,9
107.5,177,1,0,90,9
108.0,197,1,0,90,9
108.5,183,1,0,90,9
109.0,176,1,0,90,9
109.5,184,1,0,90,9
110.0,154,1,0,90,9
110.5,156,1,0,90,9
111.0,178,1,0,90,9
111.5,193,1,0,90,9
112.0,165,1,0,90,9
112.5,171,1,0,90,9
113.0,196,1,0,90,9
113.5,200,1,0,90,9
114.0,172,1,0,90,9
114.5,192,1,0,90,9
115.0,172,1,0,90,9
115.5,153,1,0,90,9
116.0,186,1,0,90,9
116.5,192,1,0,90,9
117.0,179,1,0,90,9
117.5,190,1,0,90,9
118.0,189,1,0,90,9
118.5,167,1,0,90,9
119.0,171,1,0,90,9
119.5,216,1,0,90,9
120.0,180,1,0,90,9
120.5,188,1,0,90,9
121.0,172,1,0,90,9
121.5,177,1,0,90,9
122.0,173,1,0,90,9
122.5,191,1,0,90,9
123.0,168,1,0,90,9
123.5,193,1,0,90,9
124.0,200,1,0,90,9
124.5,158,1,0,90,9
125.0,225,1,0,90,9
125.5,194,1,0,90,9
126.0,182,1,0,90,9
126.5,155,1,0,89,10
127.0,161,1,0,89,10
127.5,174,1,0,89,10
128.0,175,1,0,89,10
128.5,185,1,0,89,10
129.0,176,1,0,89,10
129.5,194,1,0,89,10
130.0,171,1,0,89,10
130.5,171,1,0,89,10
131.0,188,1,0,89,10
131.5,198,1,0,89,10
132.0,182,1,0,89,10
132.5,201,1,0,89,10
133.0,183,1,0,89,10
133.5,193,1,0,89,10
134.0,163,1,0,89,10
134.5,183,1,0,89,10
135.0,165,1,0,89,10
135.5,189,1,0,89,10
136.0,172,1,0,89,10
136.5,178,1,0,89,10
137.0,183,1,0,89,10
137.5,202,1,0,89,10
138.0,202,1,0,89,10
138.5,190,1,0,89,10
139.0,176,1,0,88,11
139.5,175,1,0,88,11
140.0,175,1,0,88,11
140.5,123,1,0,88,11
141.0,187,1,0,88,11
141.5,201,1,0,88,11
142.0,206,1,0,88,11
142.5,168,1,0,88,11
143.0,175,1,0,88,11
143.5,191,1,0,88,11
144.0,155,1,0,88,11
144.5,202,1,0,88,11
145.0,194,1,0,88,11
145.5,180,1,0,88,11
146.0,170,1,0,88,11
146.5,182,1,0,88,11
147.0,167,1,0,88,11
147.5,201,1,0,88,11
148.0,199,1,0,88,11
148.5,160,1,0,88,11
149.0,194,1,0,88,11
149.5,195,1,0,88,11
150.0,146,1,0,88,11
150.5,177,1,0,88,11
151.0,172,1,0,88,11
151.5,162,1,0,88,11
152.0,208,1,0,88,11
152.5,196,1,0,88,11
153.0,209,1,0,88,11
153.5,205,1,0,88,11
154.0,153,1,0,88,11
154.5,172,1,0,88,11
155.0,161,1,0,88,11
155.5,167,1,0,88,11
156.0,194,1,0,88,11
156.5,182,1,0,88,11
157.0,173,1,0,88,11
157.5,161,1,0,88,11
158.0,164,1,0,88,11
158.5,160,1,0,88,11
159.0,173,1,0,88,11
159.5,192,1,0,88,11
160.0,166,1,0,88,11
160.5,168,1,0,88,11
161.0,198,1,0,88,11
161.5,174,1,0,88,11
162.0,192,1,0,88,11
162.5,194,1,0,88,11
163.0,175,1,0,88,11
163.5,147,1,0,88,11
164.0,202,1,0,88,11
164.5,187,1,0,88,11
165.0,190,1,0,88,11
165.5,172,1,0,88,11
166.0,174,1,0,88,11
166.5,207,1,0,88,11
167.0,195,1,0,88,11
167.5,173,1,0,88,11
168.0,152,1,0,88,11
168.5,212,1,0,88,11
169.0,190,1,0,88,11
169.5,181,1,0,88,11
170.0,172,1,0,88,11
170.5,167,1,0,88,11
171.0,181,1,0,88,11
171.5,123,1,0,88,11
172.0,163,1,0,88,11
172.5,153,1,0,88,11
173.0,189,1,0,88,11
173.5,164,1,0,88,11
174.0,203,1,0,88,11
174.5,156,1,0,88,11
175.0,213,1,0,88,11
175.5,208,1,0,88,11
176.0,221,1,0,88,11
176.5,198,1,0,88,11
177.0,185,1,0,88,11
177.5,185,1,0,88,11
178.0,209,1,0,88,11
178.5,173,1,0,88,11
179.0,171,1,0,88,11
179.5,164,1,0,88,11
180.0,164,1,0,88,11
180.5,174,1,0,88,11
181.0,198,1,0,88,11
181.5,201,1,0,88,11
182.0,195,1,0,88,11
182.5,207,1,0,88,11
183.0,156,1,0,88,11
183.5,166,1,0,88,11
184.0,217,1,0,88,11
184.5,174,1,0,88,11
185.0,190,1,0,88,11
185.5,186,1,0,88,11
186.0,166,1,0,88,11
186.5,160,1,0,88,11
187.0,199,1,0,88,11
187.5,185,1,0,88,11
188.0,184,1,0,88,11
188.5,168,1,0,88,11
189.0,169,1,0,88,11
189.5,193,1,0,88,11
190.0,178,1,0,88,11
190.5,151,1,0,87,12
191.0,191,1,0,87,12
191.5,170,1,0,87,12
192.0,185,1,0,87,12
192.5,160,1,0,87,12
193.0,167,1,0,87,12
193.5,174,1,0,87,12
194.0,160,1,0,87,12
194.5,193,1,0,87,12
195.0,177,1,0,87,12
195.5,178,1,0,85,14
196.0,162,1,0,85,14
196.5,188,1,0,85,14
197.0,181,1,0,85,14
197.5,172,1,0,85,14
198.0,189,1,0,85,14
198.5,198,1,0,85,14
199.0,181,1,0,85,14
199.5,156,1,0,85,14
200.0,183,1,0,85,14
200.5,157,1,0,85,14
201.0,191,1,0,85,14
201.5,150,1,0,85,14
202.0,182,1,0,85,14
202.5,156,1,0,85,14
203.0,178,1,0,85,14
203.5,167,1,0,85,14
204.0,183,1,0,85,14
204.5,135,1,0,85,14
205.0,182,1,0,85,14
205.5,166,1,0,85,14
206.0,170,1,0,85,14
206.5,197,1,0,85,14
207.0,147,1,0,85,14
207.5,194,1,0,85,14
208.0,157,1,0,85,14
208.5,180,1,0,85,14
209.0,182,1,0,85,14
209.5,125,1,0,85,14
210.0,187,1,0,85,14
210.5,177,1,0,85,14
211.0,160,1,0,85,14
211.5,164,1,0,85,14
212.0,173,1,0,85,14
212.5,157,1,0,85,14
213.0,170,1,0,85,14
213.5,157,1,0,85,14
214.0,180,1,0,85,14
214.5,136,1,0,84,15
215.0,176,1,0,84,15
215.5,174,1,0,84,15
216.0,148,1,0,84,15
216.5,189,1,0,84,15
217.0,174,1,0,84,15
217.5,164,1,0,84,15
218.0,189,1,0,84,15
218.5,196,1,0,84,15
219.0,173,1,0,84,15
219.5,151,1,0,84,15
220.0,168,1,0,84,15
220.5,158,1,0,84,15
221.0,180,1,0,84,15
221.5,140,1,0,84,15
222.0,166,1,0,84,15
222.5,184,1,0,84,15
223.0,178,1,0,84,15
223.5,152,1,0,84,15
224.0,158,1,0,84,15
224.5,189,1,0,84,15
225.0,167,1,0,84,15
225.5,164,1,0,84,15
226.0,164,1,0,84,15
226.5,173,1,0,84,15
227.0,148,1,0,84,15
227.5,190,1,0,84,15
228.0,172,1,0,84,15
228.5,103,1,0,84,15
229.0,171,1,0,84,15
229.5,165,1,0,84,15
230.0,171,1,0,84,15
230.5,162,1,0,84,15
231.0,165,1,0,84,15
231.5,166,1,0,84,15
232.0,159,1,0,84,15
232.5,171,1,0,84,15
233.0,159,1,0,84,15
233.5,177,1,0,84,15
234.0,192,1,0,84,15
234.5,168,1,0,84,15
235.0,158,1,0,84,15
235.5,172,1,0,84,15
236.0,173,1,0,84,15
236.5,184,1,0,84,15
237.0,150,1,0,84,15
237.5,200,1,0,84,15
238.0,160,1,0,84,15
238.5,141,1,0,84,15
239.0,162,1,0,84,15
239.5,190,1,0,83,16
240.0,176,1,0,83,16
240.5,176,1,0,83,16
241.0,164,1,0,83,16
241.5,163,1,0,83,16
242.0,157,1,0,83,16
242.5,165,1,0,83,16
243.0,166,1,0,83,16
243.5,170,1,0,82,17
244.0,175,1,0,82,17
244.5,138,1,0,82,17
245.0,184,1,0,82,17
245.5,162,1,0,82,17
246.0,163,1,0,82,17
246.5,120,1,0,82,17
247.0,165,1,0,82,17
247.5,153,1,0,82,17
248.0,162,1,0,82,17
248.5,164,1,0,82,17
249.0,176,1,0,82,17
249.5,161,1,0,82,17
250.0,165,1,0,82,17
250.5,137,1,0,82,17
251.0,147,1,0,82,17
251.5,178,1,0,82,17
252.0,173,1,0,82,17
252.5,168,1,0,82,17
253.0,154,1,0,82,17
253.5,214,1,0,82,17
254.0,147,1,0,82,17
254.5,165,1,0,82,17
255.0,180,1,0,82,17
255.5,140,1,0,82,17
256.0,161,1,0,82,17
256.5,139,1,0,82,17
257.0,171,1,0,82,17
257.5,158,1,0,82,17
258.0,150,1,0,82,17
258.5,148,1,0,82,17
259.0,165,1,0,82,17
259.5,169,1,0,82,17
260.0,163,1,0,82,17
260.5,163,1,0,81,18
261.0,168,1,0,81,18
261.5,168,1,0,81,18
262.0,170,1,0,81,18
262.5,169,1,0,81,18
263.0,154,1,0,81,18
263.5,171,1,0,81,18
264.0,156,1,0,81,18
264.5,161,1,0,81,18
265.0,175,1,0,81,18
265.5,132,1,0,81,18
266.0,147,1,0,81,18
266.5,130,1,0,79,20
267.0,145,1,0,79,20
267.5,170,1,0,79,20
268.0,153,1,0,79,20
268.5,153,1,0,79,20
269.0,159,1,0,79,20
269.5,154,1,0,79,20
270.0,147,1,0,79,20
270.5,154,1,0,79,20
271.0,150,1,0,79,20
271.5,184,1,0,79,20
272.0,154,1,0,79,20
272.5,137,1,0,79,20
273.0,163,1,0,78,21
273.5,154,1,0,78,21
274.0,150,1,0,77,22
274.5,160,1,0,77,22
275.0,182,1,0,77,22
275.5,166,1,0,77,22
276.0,128,1,0,77,22
276.5,161,1,0,77,22
277.0,180,1,0,77,22
277.5,164,1,0,77,22
278.0,134,1,0,77,22
278.5,146,1,0,77,22
279.0,169,1,0,77,22
279.5,149,1,0,77,22
280.0,163,1,0,77,22
280.5,176,1,0,77,22
281.0,158,1,0,77,22
281.5,140,1,0,77,22
282.0,173,1,0,77,22
282.5,166,1,0,77,22
283.0,167,1,0,77,22
283.5,143,1,0,77,22
284.0,161,1,0,77,22
284.5,153,1,0,77,22
285.0,148,1,0,77,22
285.5,133,1,0,77,22
286.0,151,1,0,77,22
286.5,159,1,0,77,22
287.0,172,1,0,77,22
287.5,157,1,0,77,22
288.0,164,1,0,77,22
288.5,180,1,0,77,22
289.0,168,1,0,77,22
289.5,148,1,0,77,22
290.0,178,1,0,77,22
290.5,164,1,0,77,22
291.0,125,1,0,77,22
291.5,150,1,0,77,22
292.0,134,1,0,77,22
292.5,152,1,0,77,22
293.0,193,1,0,77,22
293.5,179,1,0,77,22
294.0,134,1,0,77,22
294.5,161,1,0,77,22
295.0,160,1,0,77,22
295.5,176,1,0,77,22
296.0,176,1,0,77,22
296.5,156,1,0,77,22
297.0,156,1,0,77,22
297.5,145,1,0,77,22
298.0,148,1,0,77,22
298.5,146,1,0,77,22
299.0,122,1,0,77,22
299.5,170,1,0,77,22
300.0,169,1,0,77,22
300.5,115,1,0,77,22
301.0,123,1,0,77,22
301.5,139,1,0,77,22
302.0,165,1,0,77,22
302.5,152,1,0,77,22
303.0,151,1,0,77,22
303.5,153,1,0,77,22
304.0,143,1,0,77,22
304.5,167,1,0,77,22
305.0,155,1,0,77,22
305.5,153,1,0,77,22
306.0,152,1,0,77,22
306.5,157,1,0,77,22
307.0,147,1,0,77,22
307.5,169,1,0,77,22
308.0,163,1,0,76,23
308.5,138,1,0,76,23
309.0,173,1,0,76,23
309.5,116,1,0,76,23
310.0,160,1,0,76,23
310.5,161,1,0,76,23
311.0,155,1,0,76,23
311.5,157,1,0,76,23
312.0,143,1,0,76,23
312.5,136,1,0,76,23
313.0,131,1,0,76,23
313.5,166,1,0,76,23
314.0,149,1,0,76,23
314.5,151,1,0,76,23
315.0,141,1,0,76,23
315.5,121,1,0,76,23
316.0,146,1,0,76,23
316.5,153,1,0,76,23
317.0,129,1,0,76,23
317.5,154,1,0,76,23
318.0,149,1,0,76,23
318.5,147,1,0,76,23
319.0,183,1,0,76,23
319.5,170,1,0,76,23
320.0,159,1,0,76,23
320.5,134,1,0,76,23
321.0,124,1,0,76,23
321.5,177,1,0,76,23
322.0,169,1,0,76,23
322.5,147,1,0,76,23
323.0,150,1,0,76,23
323.5,153,1,0,76,23
324.0,137,1,0,76,23
324.5,176,1,0,76,23
325.0,172,1,0,76,23
325.5,141,1,0,76,23
326.0,124,1,0,76,23
326.5,153,1,0,76,23
327.0,156,1,0,76,23
327.5,150,1,0,76,23
328.0,152,1,0,76,23
328.5,171,1,0,76,23
329.0,156,1,0,76,23
329.5,170,1,0,76,23
330.0,155,1,0,76,23
330.5,164,1,0,76,23
331.0,185,1,0,76,23
331.5,165,1,0,76,23
332.0,153,1,0,76,23
332.5,130,1,0,76,23
333.0,159,1,0,76,23
333.5,151,1,0,76,23
334.0,194,1,0,76,23
334.5,157,1,0,76,23
335.0,161,1,0,76,23
335.5,149,1,0,76,23
336.0,166,1,0,76,23
336.5,143,1,0,76,23
337.0,174,1,0,76,23
337.5,158,1,0,76,23
338.0,145,1,0,76,23
338.5,131,1,0,76,23
339.0,157,1,0,76,23
339.5,151,1,0,76,23
340.0,188,1,0,76,23
340.5,180,1,0,76,23
341.0,153,1,0,76,23
341.5,138,1,0,76,23
342.0,180,1,0,76,23
342.5,119,1,0,76,23
343.0,156,1,0,76,23
343.5,185,1,0,76,23
344.0,166,1,0,76,23
344.5,136,1,0,76,23
345.0,158,1,0,76,23
345.5,167,1,0,75,24
346.0,160,1,0,75,24
346.5,134,1,0,75,24
347.0,132,1,0,74,25
347.5,157,1,0,74,25
348.0,166,1,0,74,25
348.5,149,1,0,74,25
349.0,156,1,0,74,25
349.5,144,1,0,74,25
350.0,145,1,0,74,25
350.5,172,1,0,74,25
351.0,149,1,0,74,25
351.5,143,1,0,74,25
352.0,139,1,0,74,25
352.5,184,1,0,74,25
353.0,142,1,0,74,25
353.5,158,1,0,74,25
354.0,149,1,0,74,25
354.5,130,1,0,74,25
355.0,152,1,0,74,25
355.5,144,1,0,74,25
356.0,113,1,0,74,25
356.5,141,1,0,74,25
357.0,124,1,0,74,25
357.5,145,1,0,74,25
358.0,157,1,0,74,25
358.5,150,1,0,74,25
359.0,161,1,0,74,25
359.5,142,1,0,74,25
360.0,119,1,0,74,25
360.5,146,1,0,74,25
361.0,144,1,0,74,25
361.5,141,1,0,74,25
362.0,130,1,0,74,25
362.5,129,1,0,74,25
363.0,119,1,0,74,25
363.5,143,1,0,74,25
364.0,126,1,0,74,25
364.5,150,1,0,74,25
365.0,140,1,0,74,25
365.5,165,1,0,74,25
366.0,157,1,0,74,25
366.5,148,1,0,74,25
367.0,149,1,0,74,25
367.5,151,1,0,74,25
368.0,167,1,0,74,25
368.5,114,1,0,74,25
369.0,189,1,0,74,25
369.5,180,1,0,74,25
370.0,131,1,0,74,25
370.5,159,1,0,74,25
371.0,163,1,0,74,25
371.5,139,1,0,74,25
372.0,145,1,0,74,25
372.5,186,1,0,74,25
373.0,149,1,0,74,25
373.5,159,1,0,74,25
374.0,141,1,0,74,25
374.5,138,1,0,74,25
375.0,173,1,0,74,25
375.5,137,1,0,74,25
376.0,146,1,0,74,25
376.5,160,1,0,74,25
377.0,160,1,0,74,25
377.5,147,1,0,74,25
378.0,141,1,0,74,25
378.5,135,1,0,74,25
379.0,121,1,0,74,25
379.5,167,1,0,74,25
380.0,140,1,0,74,25
380.5,148,1,0,74,25
381.0,143,1,0,74,25
381.5,150,1,0,74,25
382.0,163,1,0,74,25
382.5,139,1,0,74,25
383.0,138,1,0,74,25
383.5,143,1,0,74,25
384.0,160,1,0,74,25
384.5,152,1,0,74,25
385.0,158,1,0,74,25
385.5,132,1,0,74,25
386.0,117,1,0,74,25
386.5,161,1,0,74,25
387.0,148,1,0,74,25
387.5,135,1,0,74,25
388.0,173,1,0,74,25
388.5,168,1,0,74,25
389.0,152,1,0,74,25
389.5,158,1,0,74,25
390.0,131,1,0,74,25
390.5,158,1,0,74,25
391.0,163,1,0,74,25
391.5,171,1,0,74,25
392.0,140,1,0,74,25
392.5,152,1,0,74,25
393.0,153,1,0,74,25
393.5,153,1,0,74,25
394.0,147,1,0,74,25
394.5,148,1,0,74,25
395.0,158,1,0,74,25
395.5,130,1,0,74,25
396.0,112,1,0,74,25
396.5,140,1,0,74,25
397.0,147,1,0,74,25
397.5,157,1,0,74,25
398.0,129,1,0,73,26
398.5,152,1,0,73,26
399.0,137,1,0,73,26
399.5,172,1,0,73,26
400.0,149,1,0,73,26
400.5,141,1,0,73,26
401.0,152,1,0,73,26
401.5,128,1,0,73,26
402.0,173,1,0,73,26
402.5,134,1,0,73,26
403.0,151,1,0,73,26
403.5,159,1,0,73,26
404.0,153,1,0,73,26
404.5,147,1,0,73,26
405.0,156,1,0,73,26
405.5,160,1,0,73,26
406.0,141,1,0,73,26
406.5,161,1,0,73,26
407.0,140,1,0,73,26
407.5,137,1,0,73,26
408.0,151,1,0,73,26
408.5,137,1,0,73,26
409.0,157,1,0,73,26
409.5,167,1,0,73,26
410.0,150,1,0,73,26
410.5,132,1,0,73,26
411.0,105,1,0,73,26
411.5,156,1,0,73,26
412.0,122,1,0,73,26
412.5,152,1,0,73,26
413.0,189,1,0,73,26
413.5,152,1,0,73,26
414.0,136,1,0,73,26
414.5,151,1,0,73,26
415.0,154,1,0,73,26
415.5,167,1,0,73,26
416.0,119,1,0,73,26
416.5,176,1,0,73,26
417.0,146,1,0,73,26
417.5,134,1,0,73,26
418.0,151,1,0,73,26
418.5,142,1,0,73,26
419.0,133,1,0,73,26
419.5,135,1,0,73,26
420.0,150,1,0,73,26
420.5,169,1,0,73,26
421.0,142,1,0,73,26
421.5,132,1,0,73,26
422.0,144,1,0,73,26
422.5,178,1,0,73,26
423.0,130,1,0,73,26
423.5,154,1,0,73,26
424.0,143,1,0,73,26
424.5,166,1,0,73,26
425.0,155,1,0,73,26
425.5,136,1,0,73,26
426.0,135,1,0,73,26
426.5,147,1,0,73,26
427.0,89,1,0,73,26
427.5,147,1,0,73,26
428.0,175,1,0,73,26
428.5,143,1,0,73,26
429.0,171,1,0,73,26
429.5,135,1,0,73,26
430.0,150,1,0,73,26
430.5,145,1,0,73,26
431.0,171,1,0,73,26
431.5,153,1,0,73,26
432.0,158,1,0,73,26
432.5,124,1,0,73,26
433.0,158,1,0,73,26
433.5,150,1,0,73,26
434.0,146,1,0,73,26
434.5,149,1,0,73,26
435.0,146,1,0,73,26
435.5,152,1,0,73,26
436.0,159,1,0,73,26
436.5,128,1,0,73,26
437.0,129,1,0,73,26
437.5,159,1,0,73,26
438.0,116,1,0,73,26
438.5,146,1,0,73,26
439.0,163,1,0,73,26
439.5,159,1,0,73,26
440.0,143,1,0,73,26
440.5,149,1,0,73,26
441.0,133,1,0,72,27
441.5,129,1,0,72,27
442.0,172,1,0,72,27
442.5,146,1,0,72,27
443.0,181,1,0,72,27
443.5,165,1,0,72,27
444.0,160,1,0,72,27
444.5,139,1,0,72,27
445.0,138,1,0,72,27
445.5,164,1,0,72,27
446.0,153,1,0,72,27
446.5,128,1,0,72,27
447.0,159,1,0,72,27
447.5,142,1,0,72,27
448.0,107,1,0,72,27
448.5,142,1,0,72,27
449.0,166,1,0,72,27
449.5,134,1,0,72,27
450.0,135,1,0,72,27
450.5,150,1,0,72,27
451.0,148,1,0,72,27
451.5,164,1,0,72,27
452.0,127,1,0,71,28
452.5,155,1,0,71,28
453.0,141,1,0,71,28
453.5,138,1,0,71,28
454.0,151,1,0,71,28
454.5,122,1,0,71,28
455.0,135,1,0,71,28
455.5,162,1,0,71,28
456.0,130,1,0,71,28
456.5,156,1,0,71,28
457.0,125,1,0,71,28
457.5,179,1,0,71,28
458.0,172,1,0,71,28
458.5,144,1,0,71,28
459.0,139,1,0,71,28
459.5,148,1,0,71,28
460.0,168,1,0,71,28
460.5,167,1,0,71,28
461.0,152,1,0,71,28
461.5,162,1,0,71,28
462.0,156,1,0,71,28
462.5,136,1,0,71,28
463.0,115,1,0,71,28
463.5,128,1,0,71,28
464.0,111,1,0,71,28
464.5,155,1,0,71,28
465.0,179,1,0,71,28
465.5,119,1,0,71,28
466.0,137,1,0,71,28
466.5,130,1,0,71,28
467.0,148,1,0,71,28
467.5,134,1,0,71,28
468.0,157,1,0,71,28
468.5,141,1,0,71,28
469.0,147,1,0,71,28
469.5,159,1,0,71,28
470.0,145,1,0,71,28
470.5,141,1,0,71,28
471.0,115,1,0,71,28
471.5,129,1,0,71,28
472.0,145,1,0,71,28
472.5,142,1,0,71,28
473.0,116,1,0,71,28
473.5,157,1,0,71,28
474.0,168,1,0,71,28
474.5,174,1,0,71,28
475.0,157,1,0,71,28
475.5,128,1,0,71,28
476.0,130,1,0,71,28
476.5,191,1,0,71,28
477.0,149,1,0,71,28
477.5,136,1,0,71,28
478.0,133,1,0,71,28
478.5,139,1,0,71,28
479.0,122,1,0,71,28
479.5,120,1,0,70,29
480.0,136,1,0,70,29
480.5,137,1,0,70,29
481.0,124,1,0,69,30
481.5,154,1,0,69,30
482.0,132,1,0,69,30
482.5,139,1,0,69,30
483.0,143,1,0,69,30
483.5,110,1,0,69,30
484.0,141,1,0,69,30
484.5,139,1,0,69,30
485.0,124,1,0,69,30
485.5,176,1,0,69,30
486.0,142,1,0,69,30
486.5,130,1,0,69,30
487.0,113,1,0,69,30
487.5,154,1,0,69,30
488.0,158,1,0,69,30
488.5,164,1,0,69,30
489.0,143,1,0,69,30
489.5,112,1,0,69,30
490.0,115,1,0,68,31
490.5,146,1,0,68,31
491.0,133,1,0,68,31
491.5,137,1,0,68,31
492.0,146,1,0,68,31
492.5,147,1,0,68,31
493.0,112,1,0,68,31
493.5,120,1,0,68,31
494.0,145,1,0,68,31
494.5,121,1,0,68,31
495.0,150,1,0,68,31
495.5,144,1,0,67,32
496.0,172,1,0,67,32
496.5,122,1,0,67,32
