Time,Photons Emitted,Dark Molecule,Active Molecule,Triplet Molecule,Bleached Molecule
87.0,213,1,0,96,3
87.5,186,1,0,96,3
88.0,197,1,0,96,3
88.5,175,1,0,96,3
89.0,190,1,0,96,3
89.5,215,1,0,96,3
90.0,166,1,0,96,3
90.5,193,1,0,96,3
91.0,200,1,0,96,3
91.5,227,1,0,96,3
92.0,181,1,0,96,3
92.5,208,1,0,96,3
93.0,185,1,0,96,3
93.5,192,1,0,96,3
94.0,214,1,0,96,3
94.5,201,1,0,96,3
95.0,200,1,0,96,3
95.5,204,1,0,96,3
96.0,210,1,0,96,3
96.5,174,1,0,96,3
97.0,191,1,0,95,4
97.5,184,1,0,95,4
98.0,182,1,0,95,4
98.5,225,1,0,95,4
99.0,193,1,0,95,4
99.5,185,1,0,95,4
100.0,227,1,0,95,4
100.5,185,1,0,95,4
101.0,188,1,0,95,4
101.5,201,1,0,95,4
102.0,180,1,0,95,4
102.5,196,1,0,95,4
103.0,195,1,0,95,4
103.5,173,1,0,95,4
104.0,209,1,0,95,4
104.5,197,1,0,95,4
105.0,189,1,0,95,4
105.5,233,1,0,95,4
106.0,202,1,0,95,4
106.5,180,1,0,95,4
107.0,193,1,0,95,4
107.5,220,1,0,95,4
108.0,191,1,0,95,4
108.5,176,1,0,95,4
109.0,172,1,0,95,4
109.5,220,1,0,95,4
110.0,231,1,0,95,4
110.5,217,1,0,95,4
111.0,179,1,0,95,4
111.5,167,1,0,95,4
112.0,192,1,0,95,4
112.5,202,1,0,95,4
113.0,204,1,0,95,4
113.5,202,1,0,95,4
114.0,161,1,0,95,4
114.5,233,1,0,95,4
115.0,207,1,0,95,4
115.5,150,1,0,95,4
116.0,243,1,0,95,4
116.5,173,1,0,95,4
117.0,195,1,0,95,4
117.5,141,1,0,95,4
118.0,172,1,0,95,4
118.5,215,1,0,95,4
119.0,201,1,0,95,4
119.5,151,1,0,95,4
120.0,212,1,0,95,4
120.5,167,1,0,95,4
121.0,189,1,0,95,4
121.5,188,1,0,95,4
122.0,186,1,0,95,4
122.5,162,1,0,95,4
123.0,214,1,0,95,4
123.5,214,1,0,95,4
124.0,205,1,0,95,4
124.5,194,1,0,95,4
125.0,173,1,0,95,4
125.5,177,1,0,95,4
126.0,226,1,0,95,4
126.5,213,1,0,95,4
127.0,192,1,0,95,4
127.5,218,1,0,95,4
128.0,224,1,0,95,4
128.5,207,1,0,95,4
129.0,182,1,0,95,4
129.5,193,1,0,95,4
130.0,200,1,0,95,4
130.5,208,1,0,95,4
131.0,171,1,0,95,4
131.5,185,1,0,95,4
132.0,203,1,0,95,4
132.5,229,1,0,95,4
133.0,205,1,0,95,4
133.5,173,1,0,95,4
134.0,163,1,0,95,4
134.5,193,1,0,95,4
135.0,189,1,0,95,4
135.5,187,1,0,95,4
136.0,204,1,0,95,4
136.5,201,1,0,95,4
137.0,164,1,0,95,4
137.5,168,1,0,95,4
138.0,193,1,0,95,4
138.5,189,1,0,95,4
139.0,226,1,0,95,4
139.5,172,1,0,95,4
140.0,218,1,0,95,4
140.5,184,1,0,95,4
141.0,188,1,0,95,4
141.5,159,1,0,95,4
142.0,181,1,0,95,4
142.5,180,1,0,95,4
143.0,170,1,0,95,4
143.5,183,1,0,95,4
144.0,182,1,0,95,4
144.5,171,1,0,95,4
145.0,188,1,0,95,4
145.5,192,1,0,95,4
146.0,198,1,0,95,4
146.5,197,1,0,95,4
147.0,207,1,0,95,4
147.5,197,1,0,95,4
148.0,200,1,0,95,4
148.5,199,1,0,95,4
149.0,187,1,0,95,4
149.5,159,1,0,95,4
150.0,185,1,0,95,4
150.5,181,1,0,95,4
151.0,230,1,0,95,4
151.5,195,1,0,95,4
152.0,198,1,0,95,4
152.5,182,1,0,95,4
153.0,193,1,0,95,4
153.5,211,1,0,95,4
154.0,198,1,0,95,4
154.5,178,1,0,95,4
155.0,187,1,0,95,4
155.5,236,1,0,95,4
156.0,178,1,0,95,4
156.5,174,1,0,95,4
157.0,187,1,0,95,4
157.5,188,1,0,95,4
158.0,207,1,0,95,4
158.5,211,1,0,95,4
159.0,200,1,0,95,4
159.5,176,1,0,95,4
160.0,165,1,0,95,4
160.5,184,1,0,95,4
161.0,214,1,0,95,4
161.5,176,1,0,95,4
162.0,185,1,0,95,4
162.5,169,1,0,95,4
163.0,188,1,0,94,5
163.5,193,1,0,94,5
164.0,170,1,0,94,5
164.5,192,1,0,94,5
165.0,158,1,0,94,5
165.5,193,1,0,94,5
166.0,211,1,0,93,6
166.5,166,1,0,93,6
167.0,185,1,0,93,6
167.5,161,1,0,93,6
168.0,208,1,0,93,6
168.5,172,1,0,93,6
169.0,206,1,0,93,6
169.5,211,1,0,93,6
170.0,181,1,0,93,6
170.5,158,1,0,93,6
171.0,181,1,0,93,6
171.5,178,1,0,93,6
172.0,196,1,0,93,6
172.5,173,1,0,93,6
173.0,204,1,0,93,6
173.5,154,1,0,93,6
174.0,189,1,0,93,6
174.5,194,1,0,93,6
175.0,189,1,0,93,6
175.5,166,1,0,93,6
176.0,179,1,0,93,6
176.5,225,1,0,93,6
177.0,201,1,0,93,6
177.5,168,1,0,93,6
178.0,171,1,0,93,6
178.5,181,1,0,93,6
179.0,193,1,0,93,6
179.5,193,1,0,93,6
180.0,195,1,0,93,6
180.5,165,1,0,93,6
181.0,162,1,0,93,6
181.5,171,1,0,93,6
182.0,211,1,0,93,6
182.5,176,1,0,93,6
183.0,206,1,0,93,6
183.5,173,1,0,93,6
184.0,196,1,0,93,6
184.5,172,1,0,93,6
185.0,160,1,0,93,6
185.5,202,1,0,93,6
186.0,200,1,0,93,6
186.5,165,1,0,93,6
187.0,182,1,0,93,6
187.5,184,1,0,93,6
188.0,197,1,0,93,6
188.5,188,1,0,93,6
189.0,178,1,0,93,6
189.5,186,1,0,93,6
190.0,187,1,0,93,6
190.5,165,1,0,93,6
191.0,212,1,0,93,6
191.5,209,1,0,93,6
192.0,179,1,0,93,6
192.5,198,1,0,93,6
193.0,140,1,0,93,6
193.5,221,1,0,93,6
194.0,200,1,0,93,6
194.5,224,1,0,93,6
195.0,215,1,0,93,6
195.5,163,1,0,93,6
196.0,193,1,0,93,6
196.5,165,1,0,93,6
197.0,184,1,0,93,6
197.5,167,1,0,93,6
198.0,169,1,0,93,6
198.5,189,1,0,93,6
199.0,189,1,0,93,6
199.5,232,1,0,93,6
200.0,198,1,0,93,6
200.5,173,1,0,93,6
201.0,183,1,0,93,6
201.5,201,1,0,93,6
202.0,228,1,0,93,6
202.5,180,1,0,93,6
203.0,192,1,0,93,6
203.5,178,1,0,93,6
204.0,195,1,0,93,6
204.5,156,1,0,92,7
205.0,220,1,0,92,7
205.5,202,1,0,92,7
206.0,205,1,0,92,7
206.5,183,1,0,92,7
207.0,188,1,0,92,7
207.5,196,1,0,92,7
208.0,193,1,0,92,7
208.5,185,1,0,92,7
209.0,175,1,0,92,7
209.5,190,1,0,92,7
210.0,183,1,0,92,7
210.5,181,1,0,92,7
211.0,174,1,0,92,7
211.5,157,1,0,92,7
212.0,185,1,0,92,7
212.5,209,1,0,92,7
213.0,191,1,0,92,7
213.5,187,1,0,92,7
214.0,184,1,0,92,7
214.5,212,1,0,92,7
215.0,169,1,0,92,7
215.5,174,1,0,92,7
216.0,161,1,0,92,7
216.5,196,1,0,92,7
217.0,217,1,0,92,7
217.5,190,1,0,92,7
218.0,202,1,0,92,7
218.5,210,1,0,92,7
219.0,177,1,0,92,7
219.5,186,1,0,92,7
220.0,187,1,0,92,7
220.5,244,1,0,92,7
221.0,212,1,0,92,7
221.5,170,1,0,92,7
222.0,194,1,0,92,7
222.5,180,1,0,92,7
223.0,182,1,0,92,7
223.5,165,1,0,92,7
224.0,216,1,0,92,7
224.5,198,1,0,92,7
225.0,195,1,0,92,7
225.5,184,1,0,92,7
226.0,192,1,0,92,7
226.5,212,1,0,92,7
227.0,195,1,0,92,7
227.5,201,1,0,92,7
228.0,183,1,0,92,7
228.5,188,1,0,92,7
229.0,174,1,0,92,7
229.5,200,1,0,92,7
230.0,171,1,0,92,7
230.5,209,1,0,92,7
231.0,179,1,0,92,7
231.5,195,1,0,91,8
232.0,209,1,0,91,8
232.5,186,1,0,91,8
233.0,157,1,0,91,8
233.5,175,1,0,91,8
234.0,187,1,0,91,8
234.5,228,1,0,91,8
235.0,171,1,0,91,8
235.5,144,1,0,91,8
236.0,174,1,0,91,8
236.5,184,1,0,91,8
237.0,204,1,0,91,8
237.5,188,1,0,91,8
238.0,182,1,0,91,8
238.5,184,1,0,91,8
239.0,175,1,0,91,8
239.5,145,1,0,91,8
240.0,183,1,0,91,8
240.5,172,1,0,91,8
241.0,164,1,0,91,8
241.5,185,1,0,91,8
242.0,164,1,0,91,8
242.5,229,1,0,91,8
243.0,201,1,0,91,8
243.5,205,1,0,91,8
244.0,227,1,0,91,8
244.5,185,1,0,91,8
245.0,154,1,0,91,8
245.5,181,1,0,91,8
246.0,176,1,0,91,8
246.5,177,1,0,91,8
247.0,199,1,0,91,8
247.5,180,1,0,91,8
248.0,144,1,0,91,8
248.5,195,1,0,91,8
249.0,179,1,0,91,8
249.5,168,1,0,91,8
250.0,181,1,0,91,8
250.5,185,1,0,91,8
251.0,157,1,0,91,8
251.5,200,1,0,91,8
252.0,190,1,0,91,8
252.5,221,1,0,91,8
253.0,172,1,0,91,8
253.5,182,1,0,91,8
254.0,202,1,0,91,8
254.5,179,1,0,91,8
255.0,163,1,0,91,8
255.5,186,1,0,91,8
256.0,175,1,0,91,8
256.5,202,1,0,91,8
257.0,205,1,0,91,8
257.5,172,1,0,91,8
258.0,209,1,0,91,8
258.5,157,1,0,91,8
259.0,179,1,0,91,8
259.5,186,1,0,91,8
260.0,159,1,0,91,8
260.5,209,1,0,91,8
261.0,156,1,0,91,8
261.5,222,1,0,91,8
262.0,154,1,0,91,8
262.5,177,1,0,91,8
263.0,154,1,0,91,8
263.5,163,1,0,90,9
264.0,188,1,0,90,9
264.5,196,1,0,90,9
265.0,172,1,0,90,9
265.5,171,1,0,90,9
266.0,165,1,0,90,9
266.5,168,1,0,90,9
267.0,205,1,0,90,9
267.5,174,1,0,90,9
268.0,179,1,0,90,9
268.5,214,1,0,90,9
269.0,182,1,0,90,9
269.5,187,1,0,90,9
270.0,169,1,0,90,9
270.5,184,1,0,90,9
271.0,202,1,0,90,9
271.5,189,1,0,90,9
272.0,200,1,0,90,9
272.5,191,1,0,90,9
273.0,152,1,0,90,9
273.5,169,1,0,90,9
274.0,192,1,0,90,9
274.5,191,1,0,90,9
275.0,165,1,0,90,9
275.5,159,1,0,90,9
276.0,179,1,0,90,9
276.5,169,1,0,90,9
277.0,186,1,0,90,9
277.5,178,1,0,90,9
278.0,201,1,0,90,9
278.5,193,1,0,90,9
279.0,178,1,0,90,9
279.5,181,1,0,90,9
280.0,153,1,0,90,9
280.5,183,1,0,90,9
281.0,178,1,0,90,9
281.5,180,1,0,90,9
282.0,184,1,0,90,9
282.5,218,1,0,90,9
283.0,126,1,0,90,9
283.5,196,1,0,90,9
284.0,173,1,0,90,9
284.5,172,1,0,90,9
285.0,177,1,0,90,9
285.5,198,1,0,90,9
286.0,201,1,0,90,9
286.5,224,1,0,90,9
287.0,166,1,0,90,9
287.5,166,1,0,90,9
288.0,190,1,0,90,9
288.5,183,1,0,90,9
289.0,206,1,0,90,9
289.5,162,1,0,90,9
290.0,172,1,0,90,9
290.5,181,1,0,90,9
291.0,236,1,0,90,9
291.5,213,1,0,90,9
292.0,226,1,0,90,9
292.5,173,1,0,90,9
293.0,185,1,0,90,9
293.5,193,1,0,90,9
294.0,187,1,0,90,9
294.5,165,1,0,90,9
295.0,183,1,0,90,9
295.5,185,1,0,90,9
296.0,180,1,0,90,9
296.5,191,1,0,90,9
297.0,155,1,0,89,10
297.5,172,1,0,89,10
298.0,208,1,0,89,10
298.5,184,1,0,88,11
299.0,182,1,0,88,11
299.5,172,1,0,88,11
300.0,172,1,0,88,11
300.5,208,1,0,88,11
301.0,176,1,0,88,11
301.5,164,1,0,88,11
302.0,137,1,0,87,12
302.5,167,1,0,87,12
303.0,163,1,0,87,12
303.5,168,1,0,87,12
304.0,182,1,0,87,12
304.5,190,1,0,87,12
305.0,156,1,0,87,12
305.5,161,1,0,87,12
306.0,165,1,0,87,12
306.5,170,1,0,87,12
307.0,176,1,0,87,12
307.5,157,1,0,87,12
308.0,167,1,0,87,12
308.5,193,1,0,87,12
309.0,147,1,0,87,12
309.5,160,1,0,87,12
310.0,169,1,0,87,12
310.5,157,1,0,87,12
311.0,161,1,0,87,12
311.5,169,1,0,87,12
312.0,174,1,0,87,12
312.5,167,1,0,87,12
313.0,143,1,0,87,12
313.5,147,1,0,87,12
314.0,185,1,0,87,12
314.5,210,1,0,87,12
315.0,142,1,0,87,12
315.5,190,1,0,87,12
316.0,206,1,0,87,12
316.5,185,1,0,87,12
317.0,175,1,0,87,12
317.5,193,1,0,87,12
318.0,171,1,0,87,12
318.5,179,1,0,87,12
319.0,181,1,0,87,12
319.5,183,1,0,87,12
320.0,203,1,0,87,12
320.5,206,1,0,87,12
321.0,229,1,0,87,12
321.5,179,1,0,87,12
322.0,197,1,0,87,12
322.5,187,1,0,87,12
323.0,183,1,0,87,12
323.5,185,1,0,87,12
324.0,186,1,0,87,12
324.5,172,1,0,87,12
325.0,176,1,0,87,12
325.5,154,1,0,87,12
326.0,172,1,0,87,12
326.5,176,1,0,87,12
327.0,188,1,0,87,12
327.5,175,1,0,87,12
328.0,170,1,0,87,12
328.5,175,1,0,87,12
329.0,187,1,0,87,12
329.5,177,1,0,87,12
330.0,191,1,0,87,12
330.5,174,1,0,87,12
331.0,205,1,0,87,12
331.5,178,1,0,87,12
332.0,194,1,0,87,12
332.5,201,1,0,87,12
333.0,176,1,0,87,12
333.5,198,1,0,87,12
334.0,194,1,0,87,12
334.5,192,1,0,87,12
335.0,173,1,0,87,12
335.5,173,1,0,87,12
336.0,163,1,0,87,12
336.5,197,1,0,87,12
337.0,186,1,0,87,12
337.5,182,1,0,87,12
338.0,142,1,0,87,12
338.5,160,1,0,87,12
339.0,187,1,0,87,12
339.5,180,1,0,87,12
340.0,207,1,0,87,12
340.5,167,1,0,87,12
341.0,168,1,0,87,12
341.5,178,1,0,87,12
342.0,185,1,0,87,12
342.5,181,1,0,87,12
343.0,169,1,0,87,12
343.5,175,1,0,87,12
344.0,150,1,0,87,12
344.5,210,1,0,87,12
345.0,187,1,0,87,12
345.5,182,1,0,87,12
346.0,182,1,0,87,12
346.5,144,1,0,87,12
347.0,175,1,0,87,12
347.5,162,1,0,87,12
348.0,175,1,0,87,12
348.5,176,1,0,86,13
349.0,171,1,0,86,13
349.5,185,1,0,86,13
350.0,208,1,0,86,13
350.5,187,1,0,86,13
351.0,186,1,0,86,13
351.5,155,1,0,86,13
352.0,167,1,0,86,13
352.5,212,1,0,86,13
353.0,184,1,0,86,13
353.5,176,1,0,86,13
354.0,198,1,0,86,13
354.5,177,1,0,86,13
355.0,183,1,0,86,13
355.5,163,1,0,86,13
356.0,155,1,0,85,14
356.5,167,1,0,85,14
357.0,147,1,0,85,14
357.5,153,1,0,85,14
358.0,169,1,0,85,14
358.5,170,1,0,85,14
359.0,169,1,0,85,14
359.5,179,1,0,85,14
360.0,145,1,0,85,14
360.5,185,1,0,85,14
361.0,165,1,0,85,14
361.5,189,1,0,85,14
362.0,159,1,0,85,14
362.5,156,1,0,85,14
363.0,185,1,0,85,14
363.5,163,1,0,85,14
364.0,182,1,0,85,14
364.5,186,1,0,85,14
365.0,147,1,0,85,14
365.5,193,1,0,85,14
366.0,195,1,0,85,14
366.5,173,1,0,85,14
367.0,157,1,0,85,14
367.5,182,1,0,85,14
368.0,152,1,0,85,14
368.5,172,1,0,85,14
369.0,167,1,0,85,14
369.5,175,1,0,85,14
370.0,190,1,0,84,15
370.5,181,1,0,84,15
371.0,162,1,0,84,15
371.5,147,1,0,83,16
372.0,190,1,0,83,16
372.5,173,1,0,83,16
373.0,164,1,0,83,16
373.5,155,1,0,83,16
374.0,168,1,0,83,16
374.5,176,1,0,83,16
375.0,181,1,0,83,16
375.5,178,1,0,83,16
376.0,180,1,0,83,16
376.5,190,1,0,83,16
377.0,169,1,0,83,16
377.5,180,1,0,83,16
378.0,167,1,0,83,16
378.5,186,1,0,83,16
379.0,174,1,0,83,16
379.5,183,1,0,83,16
380.0,207,1,0,83,16
380.5,201,1,0,83,16
381.0,165,1,0,83,16
381.5,159,1,0,83,16
382.0,168,1,0,83,16
382.5,210,1,0,83,16
383.0,166,1,0,83,16
383.5,172,1,0,83,16
384.0,159,1,0,83,16
384.5,143,1,0,83,16
385.0,160,1,0,83,16
385.5,188,1,0,83,16
386.0,149,1,0,83,16
386.5,146,1,0,83,16
387.0,168,1,0,83,16
387.5,157,1,0,82,17
388.0,191,1,0,82,17
388.5,194,1,0,82,17
389.0,160,1,0,81,18
389.5,179,1,0,81,18
390.0,166,1,0,81,18
390.5,159,1,0,81,18
391.0,190,1,0,81,18
391.5,163,1,0,81,18
392.0,124,1,0,81,18
392.5,151,1,0,81,18
393.0,141,1,0,79,20
393.5,145,1,0,79,20
394.0,179,1,0,79,20
394.5,166,1,0,79,20
395.0,137,1,0,79,20
395.5,128,1,0,79,20
396.0,157,1,0,79,20
396.5,158,1,0,79,20
397.0,148,1,0,79,20
397.5,154,1,0,79,20
398.0,159,1,0,79,20
398.5,166,1,0,79,20
399.0,135,1,0,79,20
399.5,147,1,0,79,20
400.0,219,1,0,79,20
400.5,187,1,0,79,20
401.0,168,1,0,79,20
401.5,188,1,0,79,20
402.0,181,1,0,79,20
402.5,135,1,0,79,20
403.0,135,1,0,79,20
403.5,172,1,0,79,20
404.0,172,1,0,79,20
404.5,170,1,0,79,20
405.0,175,1,0,79,20
405.5,142,1,0,79,20
406.0,130,1,0,79,20
406.5,166,1,0,79,20
407.0,140,1,0,79,20
407.5,140,1,0,79,20
408.0,154,1,0,79,20
408.5,169,1,0,79,20
409.0,160,1,0,79,20
409.5,181,1,0,79,20
410.0,185,1,0,79,20
410.5,159,1,0,79,20
411.0,195,1,0,79,20
411.5,154,1,0,79,20
412.0,138,1,0,79,20
412.5,167,1,0,79,20
413.0,169,1,0,79,20
413.5,162,1,0,79,20
414.0,152,1,0,79,20
414.5,158,1,0,79,20
415.0,189,1,0,79,20
415.5,132,1,0,79,20
416.0,154,1,0,79,20
416.5,180,1,0,79,20
417.0,165,1,0,79,20
417.5,175,1,0,79,20
418.0,133,1,0,79,20
418.5,167,1,0,79,20
419.0,126,1,0,79,20
419.5,157,1,0,79,20
420.0,162,1,0,79,20
420.5,183,1,0,79,20
421.0,159,1,0,79,20
421.5,209,1,0,78,21
422.0,132,1,0,78,21
422.5,143,1,0,78,21
423.0,136,1,0,78,21
423.5,146,1,0,78,21
424.0,178,1,0,78,21
424.5,175,1,0,78,21
425.0,155,1,0,78,21
425.5,145,1,0,78,21
426.0,175,1,0,78,21
426.5,148,1,0,78,21
427.0,169,1,0,78,21
427.5,156,1,0,78,21
428.0,144,1,0,78,21
428.5,174,1,0,78,21
429.0,179,1,0,78,21
429.5,171,1,0,78,21
430.0,163,1,0,78,21
430.5,176,1,0,78,21
431.0,156,1,0,78,21
431.5,130,1,0,78,21
432.0,152,1,0,78,21
432.5,146,1,0,78,21
433.0,154,1,0,78,21
433.5,162,1,0,78,21
434.0,114,1,0,78,21
434.5,173,1,0,78,21
435.0,168,1,0,78,21
435.5,144,1,0,78,21
436.0,168,1,0,78,21
436.5,176,1,0,78,21
437.0,150,1,0,78,21
437.5,177,1,0,78,21
438.0,183,1,0,78,21
438.5,157,1,0,78,21
439.0,180,1,0,78,21
439.5,165,1,0,78,21
440.0,154,1,0,78,21
440.5,133,1,0,78,21
441.0,159,1,0,78,21
441.5,168,1,0,78,21
442.0,174,1,0,78,21
442.5,170,1,0,78,21
443.0,143,1,0,78,21
443.5,159,1,0,78,21
444.0,169,1,0,78,21
444.5,154,1,0,78,21
445.0,145,1,0,78,21
445.5,159,1,0,78,21
446.0,162,1,0,78,21
446.5,177,1,0,78,21
447.0,167,1,0,78,21
447.5,134,1,0,78,21
448.0,167,1,0,78,21
448.5,166,1,0,78,21
449.0,162,1,0,78,21
449.5,132,1,0,78,21
450.0,175,1,0,78,21
450.5,136,1,0,78,21
451.0,164,1,0,78,21
451.5,162,1,0,78,21
452.0,163,1,0,78,21
452.5,169,1,0,78,21
453.0,178,1,0,78,21
453.5,173,1,0,78,21
454.0,160,1,0,78,21
454.5,162,1,0,78,21
455.0,144,1,0,78,21
455.5,172,1,0,78,21
456.0,141,1,0,78,21
456.5,142,1,0,78,21
457.0,140,1,0,78,21
457.5,158,1,0,78,21
458.0,202,1,0,78,21
458.5,160,1,0,78,21
459.0,146,1,0,78,21
459.5,154,1,0,78,21
460.0,189,1,0,78,21
460.5,149,1,0,78,21
461.0,176,1,0,78,21
461.5,182,1,0,78,21
462.0,155,1,0,78,21
462.5,182,1,0,78,21
463.0,171,1,0,78,21
463.5,154,1,0,78,21
464.0,170,1,0,78,21
464.5,186,1,0,78,21
465.0,143,1,0,78,21
465.5,144,1,0,78,21
466.0,155,1,0,78,21
466.5,171,1,0,78,21
467.0,144,1,0,78,21
467.5,144,1,0,78,21
468.0,158,1,0,78,21
468.5,149,1,0,78,21
469.0,159,1,0,78,21
469.5,150,1,0,78,21
470.0,161,1,0,78,21
470.5,185,1,0,78,21
471.0,176,1,0,78,21
471.5,160,1,0,78,21
472.0,130,1,0,78,21
472.5,151,1,0,78,21
473.0,163,1,0,78,21
473.5,163,1,0,78,21
474.0,173,1,0,78,21
474.5,157,1,0,78,21
475.0,159,1,0,78,21
475.5,149,1,0,78,21
476.0,149,1,0,78,21
476.5,178,1,0,78,21
477.0,159,1,0,78,21
477.5,149,1,0,78,21
478.0,159,1,0,78,21
478.5,150,1,0,78,21
479.0,153,1,0,78,21
479.5,174,1,0,78,21
480.0,128,1,0,78,21
480.5,150,1,0,78,21
481.0,167,1,0,78,21
481.5,151,1,0,78,21
482.0,138,1,0,78,21
482.5,164,1,0,78,21
483.0,170,1,0,78,21
483.5,151,1,0,78,21
484.0,146,1,0,78,21
484.5,187,1,0,78,21
485.0,167,1,0,78,21
485.5,183,1,0,78,21
486.0,162,1,0,78,21
486.5,125,1,0,78,21
487.0,164,1,0,78,21
487.5,144,1,0,78,21
488.0,155,1,0,78,21
488.5,163,1,0,78,21
489.0,161,1,0,78,21
489.5,150,1,0,78,21
490.0,161,1,0,78,21
490.5,149,1,0,78,21
491.0,166,1,0,78,21
491.5,154,1,0,78,21
492.0,158,1,0,78,21
492.5,171,1,0,78,21
493.0,166,1,0,78,21
493.5,180,1,0,78,21
494.0,196,1,0,78,21
494.5,164,1,0,78,21
495.0,176,1,0,78,21
495.5,171,1,0,78,21
496.0,176,1,0,78,21
496.5,132,1,0,78,21
