Time,Photons Emitted,Dark Molecule,Active Molecule,Triplet Molecule,Bleached Molecule
112.5,139,1,0,95,4
113.0,188,1,0,95,4
113.5,174,1,0,95,4
114.0,189,1,0,95,4
114.5,196,1,0,95,4
115.0,156,1,0,94,5
115.5,152,1,0,94,5
116.0,147,1,0,94,5
116.5,183,1,0,94,5
117.0,220,1,0,94,5
117.5,154,1,0,94,5
118.0,173,1,0,94,5
118.5,207,1,0,94,5
119.0,192,1,0,94,5
119.5,197,1,0,94,5
120.0,224,1,0,94,5
120.5,181,1,0,94,5
121.0,177,1,0,94,5
121.5,190,1,0,94,5
122.0,203,1,0,94,5
122.5,207,1,0,94,5
123.0,154,1,0,94,5
123.5,149,1,0,94,5
124.0,178,1,0,94,5
124.5,168,1,0,94,5
125.0,175,1,0,94,5
125.5,180,1,0,94,5
126.0,216,1,0,93,6
126.5,196,1,0,93,6
127.0,204,1,0,93,6
127.5,160,1,0,93,6
128.0,203,1,0,93,6
128.5,172,1,0,93,6
129.0,199,1,0,93,6
129.5,180,1,0,93,6
130.0,156,1,0,93,6
130.5,167,1,0,93,6
131.0,190,1,0,93,6
131.5,175,1,0,93,6
132.0,191,1,0,93,6
132.5,179,1,0,93,6
133.0,194,1,0,93,6
133.5,184,1,0,93,6
134.0,185,1,0,93,6
134.5,183,1,0,93,6
135.0,201,1,0,93,6
135.5,211,1,0,93,6
136.0,199,1,0,93,6
136.5,156,1,0,93,6
137.0,216,1,0,93,6
137.5,211,1,0,93,6
138.0,187,1,0,93,6
138.5,197,1,0,93,6
139.0,183,1,0,93,6
139.5,153,1,0,93,6
140.0,216,1,0,93,6
140.5,165,1,0,93,6
141.0,190,1,0,93,6
141.5,169,1,0,93,6
142.0,195,1,0,93,6
142.5,181,1,0,93,6
143.0,170,1,0,93,6
143.5,172,1,0,93,6
144.0,220,1,0,93,6
144.5,159,1,0,93,6
145.0,177,1,0,93,6
145.5,175,1,0,93,6
146.0,193,1,0,93,6
146.5,204,1,0,93,6
147.0,207,1,0,93,6
147.5,212,1,0,93,6
148.0,183,1,0,93,6
148.5,182,1,0,93,6
149.0,184,1,0,93,6
149.5,194,1,0,93,6
150.0,179,1,0,93,6
150.5,178,1,0,93,6
151.0,200,1,0,93,6
151.5,176,1,0,93,6
152.0,189,1,0,93,6
152.5,179,1,0,93,6
153.0,215,1,0,93,6
153.5,218,1,0,93,6
154.0,187,1,0,93,6
154.5,197,1,0,93,6
155.0,223,1,0,93,6
155.5,185,1,0,93,6
156.0,159,1,0,93,6
156.5,175,1,0,93,6
157.0,192,1,0,93,6
157.5,176,1,0,93,6
158.0,172,1,0,93,6
158.5,228,1,0,93,6
159.0,175,1,0,93,6
159.5,167,1,0,93,6
160.0,187,1,0,93,6
160.5,193,1,0,93,6
161.0,183,1,0,93,6
161.5,183,1,0,93,6
162.0,190,1,0,93,6
162.5,165,1,0,93,6
163.0,189,1,0,93,6
163.5,165,1,0,93,6
164.0,187,1,0,93,6
164.5,174,1,0,93,6
165.0,211,1,0,93,6
165.5,194,1,0,93,6
166.0,209,1,0,93,6
166.5,177,1,0,93,6
167.0,206,1,0,93,6
167.5,160,1,0,93,6
168.0,158,1,0,93,6
168.5,183,1,0,93,6
169.0,193,1,0,93,6
169.5,189,1,0,93,6
170.0,212,1,0,93,6
170.5,166,1,0,93,6
171.0,212,1,0,93,6
171.5,184,1,0,93,6
172.0,166,1,0,93,6
172.5,191,1,0,93,6
173.0,209,1,0,93,6
173.5,160,1,0,93,6
174.0,229,1,0,93,6
174.5,160,1,0,93,6
175.0,196,1,0,93,6
175.5,154,1,0,93,6
176.0,196,1,0,93,6
176.5,209,1,0,93,6
177.0,181,1,0,93,6
177.5,194,1,0,93,6
178.0,187,1,0,93,6
178.5,186,1,0,93,6
179.0,168,1,0,93,6
179.5,200,1,0,93,6
180.0,209,1,0,93,6
180.5,186,1,0,93,6
181.0,157,1,0,93,6
181.5,208,1,0,93,6
182.0,168,1,0,93,6
182.5,189,1,0,93,6
183.0,177,1,0,93,6
183.5,175,1,0,93,6
184.0,193,1,0,93,6
184.5,169,1,0,93,6
185.0,183,1,0,93,6
185.5,171,1,0,93,6
186.0,171,1,0,92,7
186.5,203,1,0,92,7
187.0,200,1,0,92,7
187.5,176,1,0,92,7
188.0,206,1,0,92,7
188.5,189,1,0,92,7
189.0,185,1,0,92,7
189.5,189,1,0,92,7
190.0,178,1,0,92,7
190.5,193,1,0,92,7
191.0,161,1,0,92,7
191.5,179,1,0,91,8
192.0,152,1,0,91,8
192.5,188,1,0,91,8
193.0,182,1,0,91,8
193.5,165,1,0,91,8
194.0,183,1,0,91,8
194.5,171,1,0,91,8
195.0,249,1,0,91,8
195.5,154,1,0,91,8
196.0,228,1,0,91,8
196.5,181,1,0,91,8
197.0,148,1,0,91,8
197.5,177,1,0,91,8
198.0,174,1,0,91,8
198.5,192,1,0,91,8
199.0,174,1,0,91,8
199.5,174,1,0,91,8
200.0,187,1,0,91,8
200.5,181,1,0,91,8
201.0,173,1,0,91,8
201.5,210,1,0,91,8
202.0,179,1,0,91,8
202.5,159,1,0,91,8
203.0,170,1,0,91,8
203.5,188,1,0,91,8
204.0,196,1,0,91,8
204.5,146,1,0,91,8
205.0,184,1,0,91,8
205.5,170,1,0,91,8
206.0,180,1,0,91,8
206.5,185,1,0,91,8
207.0,187,1,0,91,8
207.5,197,1,0,91,8
208.0,215,1,0,91,8
208.5,215,1,0,91,8
209.0,202,1,0,91,8
209.5,190,1,0,91,8
210.0,196,1,0,91,8
210.5,188,1,0,91,8
211.0,194,1,0,91,8
211.5,171,1,0,91,8
212.0,174,1,0,91,8
212.5,191,1,0,91,8
213.0,175,1,0,91,8
213.5,195,1,0,91,8
214.0,167,1,0,91,8
214.5,183,1,0,91,8
215.0,209,1,0,91,8
215.5,224,1,0,91,8
216.0,180,1,0,91,8
216.5,149,1,0,91,8
217.0,189,1,0,90,9
217.5,191,1,0,90,9
218.0,196,1,0,90,9
218.5,178,1,0,90,9
219.0,181,1,0,90,9
219.5,225,1,0,90,9
220.0,191,1,0,90,9
220.5,170,1,0,90,9
221.0,169,1,0,90,9
221.5,171,1,0,90,9
222.0,157,1,0,90,9
222.5,170,1,0,90,9
223.0,216,1,0,90,9
223.5,201,1,0,90,9
224.0,178,1,0,90,9
224.5,181,1,0,90,9
225.0,180,1,0,90,9
225.5,170,1,0,90,9
226.0,160,1,0,90,9
226.5,186,1,0,90,9
227.0,184,1,0,90,9
227.5,180,1,0,90,9
228.0,181,1,0,90,9
228.5,180,1,0,90,9
229.0,209,1,0,90,9
229.5,178,1,0,90,9
230.0,144,1,0,89,10
230.5,188,1,0,89,10
231.0,179,1,0,89,10
231.5,191,1,0,88,11
232.0,161,1,0,88,11
232.5,202,1,0,88,11
233.0,210,1,0,88,11
233.5,187,1,0,88,11
234.0,219,1,0,88,11
234.5,148,1,0,88,11
235.0,176,1,0,88,11
235.5,176,1,0,88,11
236.0,134,1,0,88,11
236.5,165,1,0,88,11
237.0,184,1,0,88,11
237.5,167,1,0,88,11
238.0,178,1,0,88,11
238.5,152,1,0,88,11
239.0,194,1,0,88,11
239.5,185,1,0,88,11
240.0,162,1,0,88,11
240.5,157,1,0,88,11
241.0,177,1,0,88,11
241.5,152,1,0,88,11
242.0,181,1,0,88,11
242.5,193,1,0,88,11
243.0,155,1,0,88,11
243.5,190,1,0,88,11
244.0,171,1,0,88,11
244.5,178,1,0,88,11
245.0,167,1,0,88,11
245.5,215,1,0,88,11
246.0,178,1,0,87,12
246.5,173,1,0,87,12
247.0,187,1,0,86,13
247.5,151,1,0,86,13
248.0,167,1,0,86,13
248.5,180,1,0,86,13
249.0,186,1,0,86,13
249.5,187,1,0,86,13
250.0,166,1,0,86,13
250.5,178,1,0,85,14
251.0,196,1,0,85,14
251.5,155,1,0,85,14
252.0,162,1,0,85,14
252.5,179,1,0,85,14
253.0,169,1,0,85,14
253.5,168,1,0,85,14
254.0,173,1,0,85,14
254.5,206,1,0,85,14
255.0,192,1,0,85,14
255.5,170,1,0,85,14
256.0,120,1,0,85,14
256.5,184,1,0,85,14
257.0,171,1,0,85,14
257.5,154,1,0,85,14
258.0,166,1,0,85,14
258.5,181,1,0,85,14
259.0,197,1,0,85,14
259.5,147,1,0,85,14
260.0,152,1,0,85,14
260.5,193,1,0,85,14
261.0,194,1,0,85,14
261.5,136,1,0,85,14
262.0,160,1,0,85,14
262.5,189,1,0,85,14
263.0,192,1,0,85,14
263.5,178,1,0,85,14
264.0,161,1,0,84,15
264.5,157,1,0,84,15
265.0,190,1,0,84,15
265.5,136,1,0,84,15
266.0,158,1,0,84,15
266.5,181,1,0,84,15
267.0,163,1,0,84,15
267.5,171,1,0,84,15
268.0,167,1,0,84,15
268.5,165,1,0,84,15
269.0,152,1,0,84,15
269.5,144,1,0,84,15
270.0,174,1,0,84,15
270.5,164,1,0,84,15
271.0,171,1,0,84,15
271.5,158,1,0,84,15
272.0,190,1,0,84,15
272.5,181,1,0,84,15
273.0,166,1,0,84,15
273.5,159,1,0,84,15
274.0,156,1,0,84,15
274.5,191,1,0,84,15
275.0,158,1,0,84,15
275.5,194,1,0,84,15
276.0,193,1,0,84,15
276.5,173,1,0,84,15
277.0,157,1,0,84,15
277.5,134,1,0,84,15
278.0,180,1,0,83,16
278.5,159,1,0,83,16
279.0,187,1,0,83,16
279.5,210,1,0,83,16
280.0,130,1,0,83,16
280.5,171,1,0,83,16
281.0,167,1,0,83,16
281.5,182,1,0,83,16
282.0,184,1,0,83,16
282.5,174,1,0,83,16
283.0,138,1,0,83,16
283.5,168,1,0,83,16
284.0,195,1,0,82,17
284.5,150,1,0,82,17
285.0,126,1,0,81,18
285.5,151,1,0,81,18
286.0,165,1,0,81,18
286.5,176,1,0,81,18
287.0,155,1,0,81,18
287.5,160,1,0,81,18
288.0,143,1,0,81,18
288.5,179,1,0,81,18
289.0,145,1,0,81,18
289.5,136,1,0,81,18
290.0,180,1,0,81,18
290.5,163,1,0,81,18
291.0,178,1,0,81,18
291.5,152,1,0,81,18
292.0,173,1,0,81,18
292.5,156,1,0,81,18
293.0,149,1,0,81,18
293.5,172,1,0,81,18
294.0,146,1,0,81,18
294.5,166,1,0,81,18
295.0,161,1,0,81,18
295.5,165,1,0,81,18
296.0,177,1,0,81,18
296.5,179,1,0,81,18
297.0,178,1,0,81,18
297.5,169,1,0,81,18
298.0,155,1,0,81,18
298.5,144,1,0,81,18
299.0,158,1,0,81,18
299.5,154,1,0,81,18
300.0,190,1,0,81,18
300.5,164,1,0,81,18
301.0,169,1,0,81,18
301.5,143,1,0,81,18
302.0,153,1,0,81,18
302.5,157,1,0,81,18
303.0,165,1,0,81,18
303.5,136,1,0,81,18
304.0,180,1,0,81,18
304.5,168,1,0,81,18
305.0,162,1,0,81,18
305.5,168,1,0,81,18
306.0,188,1,0,81,18
306.5,184,1,0,81,18
307.0,164,1,0,81,18
307.5,161,1,0,81,18
308.0,160,1,0,81,18
308.5,198,1,0,81,18
309.0,156,1,0,81,18
309.5,161,1,0,81,18
310.0,176,1,0,81,18
310.5,129,1,0,81,18
311.0,169,1,0,81,18
311.5,171,1,0,81,18
312.0,147,1,0,81,18
312.5,162,1,0,81,18
313.0,166,1,0,81,18
313.5,165,1,0,81,18
314.0,188,1,0,81,18
314.5,160,1,0,81,18
315.0,144,1,0,81,18
315.5,185,1,0,81,18
316.0,180,1,0,81,18
316.5,190,1,0,81,18
317.0,154,1,0,81,18
317.5,165,1,0,81,18
318.0,151,1,0,81,18
318.5,188,1,0,81,18
319.0,155,1,0,81,18
319.5,199,1,0,81,18
320.0,172,1,0,81,18
320.5,166,1,0,81,18
321.0,147,1,0,81,18
321.5,183,1,0,81,18
322.0,188,1,0,81,18
322.5,142,1,0,81,18
323.0,176,1,0,81,18
323.5,165,1,0,81,18
324.0,140,1,0,81,18
324.5,170,1,0,81,18
325.0,145,1,0,81,18
325.5,182,1,0,81,18
326.0,132,1,0,81,18
326.5,188,1,0,81,18
327.0,137,1,0,81,18
327.5,186,1,0,81,18
328.0,180,1,0,81,18
328.5,161,1,0,81,18
329.0,141,1,0,81,18
329.5,135,1,0,81,18
330.0,176,1,0,81,18
330.5,154,1,0,81,18
331.0,137,1,0,81,18
331.5,164,1,0,81,18
332.0,184,1,0,81,18
332.5,179,1,0,81,18
333.0,139,1,0,81,18
333.5,133,1,0,81,18
334.0,143,1,0,81,18
334.5,142,1,0,81,18
335.0,150,1,0,81,18
335.5,185,1,0,81,18
336.0,143,1,0,81,18
336.5,163,1,0,81,18
337.0,174,1,0,81,18
337.5,182,1,0,81,18
338.0,142,1,0,81,18
338.5,202,1,0,81,18
339.0,160,1,0,81,18
339.5,144,1,0,81,18
340.0,139,1,0,81,18
340.5,165,1,0,81,18
341.0,161,1,0,81,18
341.5,181,1,0,81,18
342.0,150,1,0,81,18
342.5,163,1,0,81,18
343.0,175,1,0,81,18
343.5,185,1,0,81,18
344.0,129,1,0,81,18
344.5,155,1,0,81,18
345.0,181,1,0,81,18
345.5,160,1,0,81,18
346.0,136,1,0,81,18
346.5,140,1,0,81,18
347.0,175,1,0,81,18
347.5,176,1,0,81,18
348.0,171,1,0,81,18
348.5,177,1,0,81,18
349.0,147,1,0,81,18
349.5,150,1,0,81,18
350.0,159,1,0,81,18
350.5,142,1,0,81,18
351.0,163,1,0,81,18
351.5,171,1,0,81,18
352.0,165,1,0,81,18
352.5,160,1,0,81,18
353.0,176,1,0,81,18
353.5,176,1,0,81,18
354.0,130,1,0,81,18
354.5,186,1,0,81,18
355.0,160,1,0,81,18
355.5,211,1,0,81,18
356.0,164,1,0,81,18
356.5,191,1,0,81,18
357.0,174,1,0,81,18
357.5,152,1,0,81,18
358.0,153,1,0,81,18
358.5,163,1,0,81,18
359.0,171,1,0,81,18
359.5,154,1,0,81,18
360.0,179,1,0,81,18
360.5,148,1,0,81,18
361.0,118,1,0,81,18
361.5,190,1,0,81,18
362.0,174,1,0,81,18
362.5,149,1,0,81,18
363.0,175,1,0,81,18
363.5,180,1,0,81,18
364.0,151,1,0,81,18
364.5,177,1,0,81,18
365.0,168,1,0,81,18
365.5,156,1,0,81,18
366.0,180,1,0,81,18
366.5,157,1,0,81,18
367.0,184,1,0,81,18
367.5,160,1,0,81,18
368.0,195,1,0,81,18
368.5,166,1,0,81,18
369.0,166,1,0,81,18
369.5,173,1,0,80,19
370.0,149,1,0,80,19
370.5,174,1,0,80,19
371.0,183,1,0,80,19
371.5,152,1,0,80,19
372.0,156,1,0,80,19
372.5,154,1,0,80,19
373.0,159,1,0,80,19
373.5,162,1,0,80,19
374.0,146,1,0,80,19
374.5,157,1,0,80,19
375.0,162,1,0,80,19
375.5,173,1,0,80,19
376.0,146,1,0,80,19
376.5,159,1,0,80,19
377.0,168,1,0,80,19
377.5,200,1,0,80,19
378.0,165,1,0,80,19
378.5,159,1,0,80,19
379.0,156,1,0,80,19
379.5,159,1,0,80,19
380.0,179,1,0,80,19
380.5,160,1,0,80,19
381.0,157,1,0,80,19
381.5,169,1,0,80,19
382.0,139,1,0,80,19
382.5,177,1,0,80,19
383.0,151,1,0,80,19
383.5,179,1,0,80,19
384.0,164,1,0,80,19
384.5,165,1,0,80,19
385.0,155,1,0,80,19
385.5,185,1,0,80,19
386.0,175,1,0,80,19
386.5,161,1,0,80,19
387.0,176,1,0,80,19
387.5,136,1,0,80,19
388.0,172,1,0,80,19
388.5,166,1,0,80,19
389.0,184,1,0,80,19
389.5,121,1,0,80,19
390.0,153,1,0,80,19
390.5,184,1,0,80,19
391.0,153,1,0,80,19
391.5,171,1,0,80,19
392.0,148,1,0,80,19
392.5,125,1,0,80,19
393.0,154,1,0,80,19
393.5,174,1,0,80,19
394.0,180,1,0,80,19
394.5,166,1,0,80,19
395.0,189,1,0,80,19
395.5,201,1,0,80,19
396.0,170,1,0,80,19
396.5,195,1,0,80,19
397.0,110,1,0,80,19
397.5,189,1,0,80,19
398.0,130,1,0,80,19
398.5,156,1,0,80,19
399.0,167,1,0,80,19
399.5,135,1,0,80,19
400.0,187,1,0,80,19
400.5,144,1,0,80,19
401.0,125,1,0,80,19
401.5,152,1,0,80,19
402.0,152,1,0,80,19
402.5,166,1,0,80,19
403.0,167,1,0,80,19
403.5,160,1,0,80,19
404.0,153,1,0,80,19
404.5,170,1,0,79,20
405.0,159,1,0,79,20
405.5,160,1,0,79,20
406.0,134,1,0,79,20
406.5,160,1,0,79,20
407.0,139,1,0,79,20
407.5,144,1,0,79,20
408.0,172,1,0,79,20
408.5,156,1,0,79,20
409.0,154,1,0,79,20
409.5,134,1,0,79,20
410.0,167,1,0,79,20
410.5,173,1,0,79,20
411.0,167,1,0,79,20
411.5,172,1,0,79,20
412.0,146,1,0,79,20
412.5,175,1,0,79,20
413.0,170,1,0,79,20
413.5,170,1,0,79,20
414.0,170,1,0,79,20
414.5,168,1,0,79,20
415.0,134,1,0,79,20
415.5,184,1,0,79,20
416.0,176,1,0,79,20
416.5,140,1,0,79,20
417.0,173,1,0,79,20
417.5,141,1,0,79,20
418.0,162,1,0,79,20
418.5,177,1,0,79,20
419.0,167,1,0,79,20
419.5,141,1,0,79,20
420.0,152,1,0,79,20
420.5,189,1,0,79,20
421.0,168,1,0,79,20
421.5,149,1,0,79,20
422.0,187,1,0,79,20
422.5,175,1,0,79,20
423.0,171,1,0,79,20
423.5,166,1,0,78,21
424.0,158,1,0,78,21
424.5,151,1,0,77,22
425.0,174,1,0,77,22
425.5,153,1,0,77,22
426.0,136,1,0,77,22
426.5,158,1,0,77,22
427.0,160,1,0,77,22
427.5,157,1,0,77,22
428.0,157,1,0,77,22
428.5,127,1,0,77,22
429.0,169,1,0,77,22
429.5,172,1,0,77,22
430.0,156,1,0,77,22
430.5,163,1,0,77,22
431.0,148,1,0,77,22
431.5,145,1,0,77,22
432.0,161,1,0,77,22
432.5,155,1,0,77,22
433.0,158,1,0,77,22
433.5,176,1,0,77,22
434.0,164,1,0,77,22
434.5,171,1,0,77,22
435.0,180,1,0,77,22
435.5,189,1,0,77,22
436.0,152,1,0,77,22
436.5,128,1,0,77,22
437.0,178,1,0,77,22
437.5,149,1,0,77,22
438.0,177,1,0,77,22
438.5,147,1,0,77,22
439.0,152,1,0,77,22
439.5,163,1,0,77,22
440.0,147,1,0,77,22
440.5,135,1,0,76,23
441.0,125,1,0,76,23
441.5,158,1,0,76,23
442.0,151,1,0,76,23
442.5,134,1,0,76,23
443.0,142,1,0,76,23
443.5,168,1,0,76,23
444.0,173,1,0,76,23
444.5,146,1,0,76,23
445.0,166,1,0,76,23
445.5,160,1,0,76,23
446.0,129,1,0,76,23
446.5,179,1,0,76,23
447.0,153,1,0,76,23
447.5,155,1,0,76,23
448.0,163,1,0,76,23
448.5,115,1,0,76,23
449.0,158,1,0,76,23
449.5,152,1,0,76,23
450.0,159,1,0,76,23
450.5,147,1,0,76,23
451.0,156,1,0,76,23
451.5,159,1,0,76,23
452.0,188,1,0,76,23
452.5,147,1,0,76,23
453.0,140,1,0,76,23
453.5,166,1,0,76,23
454.0,149,1,0,76,23
454.5,161,1,0,76,23
455.0,140,1,0,76,23
455.5,147,1,0,76,23
456.0,156,1,0,76,23
456.5,158,1,0,76,23
457.0,133,1,0,76,23
457.5,173,1,0,76,23
458.0,139,1,0,76,23
458.5,150,1,0,76,23
459.0,150,1,0,76,23
459.5,130,1,0,76,23
460.0,148,1,0,76,23
460.5,206,1,0,76,23
461.0,161,1,0,76,23
461.5,152,1,0,76,23
462.0,177,1,0,76,23
462.5,156,1,0,76,23
463.0,156,1,0,76,23
463.5,139,1,0,76,23
464.0,176,1,0,76,23
464.5,146,1,0,76,23
465.0,165,1,0,76,23
465.5,178,1,0,76,23
466.0,155,1,0,76,23
466.5,169,1,0,76,23
467.0,135,1,0,76,23
467.5,130,1,0,76,23
468.0,162,1,0,76,23
468.5,166,1,0,76,23
469.0,167,1,0,76,23
469.5,162,1,0,76,23
470.0,131,1,0,76,23
470.5,158,1,0,76,23
471.0,129,1,0,76,23
471.5,137,1,0,76,23
472.0,157,1,0,76,23
472.5,181,1,0,76,23
473.0,133,1,0,76,23
473.5,191,1,0,76,23
474.0,159,1,0,76,23
474.5,172,1,0,76,23
475.0,169,1,0,76,23
475.5,145,1,0,76,23
476.0,171,1,0,76,23
476.5,141,1,0,76,23
477.0,142,1,0,76,23
477.5,158,1,0,76,23
478.0,149,1,0,76,23
478.5,156,1,0,76,23
479.0,148,1,0,76,23
479.5,166,1,0,76,23
480.0,145,1,0,76,23
480.5,179,1,0,76,23
481.0,142,1,0,76,23
481.5,148,1,0,76,23
482.0,164,1,0,76,23
482.5,169,1,0,76,23
483.0,145,1,0,76,23
483.5,160,1,0,76,23
484.0,130,1,0,76,23
484.5,145,1,0,76,23
485.0,155,1,0,76,23
485.5,146,1,0,76,23
486.0,152,1,0,76,23
486.5,145,1,0,76,23
487.0,152,1,0,76,23
487.5,161,1,0,76,23
488.0,112,1,0,76,23
488.5,132,1,0,75,24
489.0,141,1,0,75,24
489.5,129,1,0,75,24
490.0,158,1,0,75,24
490.5,169,1,0,75,24
491.0,143,1,0,75,24
491.5,173,1,0,75,24
492.0,148,1,0,75,24
492.5,129,1,0,75,24
493.0,156,1,0,75,24
493.5,138,1,0,75,24
494.0,149,1,0,75,24
494.5,158,1,0,75,24
495.0,203,1,0,75,24
495.5,134,1,0,75,24
496.0,133,1,0,75,24
496.5,154,1,0,75,24
