Time,Photons Emitted,Dark Molecule,Active Molecule,Triplet Molecule,Bleached Molecule
492.5,142,1,0,71,28
493.0,159,1,0,71,28
493.5,139,1,0,71,28
494.0,175,1,0,71,28
494.5,138,1,0,71,28
495.0,149,1,0,71,28
495.5,120,1,0,71,28
496.0,116,1,0,71,28
496.5,109,1,0,71,28
497.0,107,1,0,71,28
497.5,124,1,0,71,28
498.0,134,1,0,71,28
498.5,127,1,0,71,28
499.0,142,1,0,71,28
499.5,156,1,0,71,28
500.0,140,1,0,71,28
500.5,126,1,0,71,28
501.0,132,1,0,71,28
501.5,143,1,0,71,28
502.0,126,1,0,71,28
502.5,145,1,0,70,29
503.0,128,1,0,70,29
503.5,147,1,0,70,29
504.0,138,1,0,70,29
504.5,142,1,0,70,29
505.0,163,1,0,70,29
505.5,169,1,0,70,29
506.0,149,1,0,70,29
506.5,134,1,0,70,29
507.0,145,1,0,70,29
507.5,150,1,0,70,29
508.0,139,1,0,70,29
508.5,132,1,0,70,29
509.0,166,1,0,70,29
509.5,133,1,0,70,29
510.0,143,1,0,70,29
510.5,160,1,0,70,29
511.0,145,1,0,70,29
511.5,155,1,0,70,29
512.0,148,1,0,70,29
512.5,144,1,0,70,29
513.0,148,1,0,70,29
513.5,142,1,0,70,29
514.0,108,1,0,70,29
514.5,150,1,0,70,29
515.0,164,1,0,70,29
515.5,145,1,0,70,29
516.0,132,1,0,70,29
516.5,151,1,0,70,29
517.0,152,1,0,70,29
517.5,151,1,0,70,29
518.0,150,1,0,70,29
518.5,135,1,0,70,29
519.0,136,1,0,70,29
519.5,180,1,0,70,29
520.0,140,1,0,70,29
520.5,158,1,0,70,29
521.0,128,1,0,70,29
521.5,129,1,0,70,29
522.0,144,1,0,70,29
522.5,120,1,0,70,29
523.0,112,1,0,70,29
523.5,143,1,0,70,29
524.0,139,1,0,70,29
524.5,152,1,0,70,29
525.0,161,1,0,70,29
525.5,149,1,0,70,29
526.0,147,1,0,70,29
526.5,149,1,0,70,29
527.0,145,1,0,70,29
527.5,146,1,0,70,29
528.0,129,1,0,70,29
528.5,154,1,0,70,29
529.0,165,1,0,70,29
529.5,163,1,0,70,29
530.0,142,1,0,70,29
530.5,158,1,0,70,29
531.0,137,1,0,70,29
531.5,150,1,0,70,29
532.0,143,1,0,70,29
532.5,145,1,0,70,29
533.0,139,1,0,70,29
533.5,161,1,0,70,29
534.0,130,1,0,70,29
534.5,151,1,0,70,29
535.0,145,1,0,70,29
535.5,148,1,0,70,29
536.0,138,1,0,70,29
536.5,152,1,0,70,29
537.0,165,1,0,70,29
537.5,131,1,0,70,29
538.0,118,1,0,70,29
538.5,142,1,0,70,29
539.0,134,1,0,70,29
539.5,149,1,0,70,29
540.0,121,1,0,70,29
540.5,145,1,0,70,29
541.0,133,1,0,70,29
541.5,135,1,0,70,29
542.0,161,1,0,70,29
542.5,138,1,0,70,29
543.0,167,1,0,70,29
543.5,150,1,0,70,29
544.0,183,1,0,70,29
544.5,150,1,0,70,29
545.0,120,1,0,70,29
545.5,133,1,0,70,29
546.0,159,1,0,70,29
546.5,127,1,0,70,29
547.0,131,1,0,70,29
547.5,134,1,0,70,29
548.0,140,1,0,70,29
548.5,132,1,0,70,29
549.0,129,1,0,70,29
549.5,147,1,0,70,29
550.0,158,1,0,70,29
550.5,141,1,0,70,29
551.0,130,1,0,70,29
551.5,163,1,0,70,29
552.0,146,1,0,70,29
552.5,142,1,0,70,29
553.0,138,1,0,70,29
553.5,172,1,0,70,29
554.0,147,1,0,70,29
554.5,135,1,0,70,29
555.0,149,1,0,70,29
555.5,149,1,0,70,29
556.0,147,1,0,70,29
556.5,142,1,0,70,29
557.0,180,1,0,70,29
557.5,145,1,0,70,29
558.0,123,1,0,70,29
558.5,130,1,0,70,29
559.0,135,1,0,70,29
559.5,148,1,0,70,29
560.0,124,1,0,70,29
560.5,119,1,0,70,29
561.0,112,1,0,70,29
561.5,154,1,0,70,29
562.0,151,1,0,70,29
562.5,154,1,0,70,29
563.0,123,1,0,70,29
563.5,129,1,0,70,29
564.0,139,1,0,70,29
564.5,137,1,0,70,29
565.0,157,1,0,70,29
565.5,157,1,0,70,29
566.0,129,1,0,70,29
566.5,126,1,0,70,29
567.0,131,1,0,70,29
567.5,138,1,0,70,29
568.0,136,1,0,70,29
568.5,161,1,0,70,29
569.0,165,1,0,70,29
569.5,146,1,0,70,29
570.0,143,1,0,70,29
570.5,137,1,0,70,29
571.0,169,1,0,70,29
571.5,141,1,0,70,29
572.0,127,1,0,70,29
572.5,150,1,0,70,29
573.0,155,1,0,70,29
573.5,150,1,0,70,29
574.0,145,1,0,70,29
574.5,135,1,0,70,29
575.0,144,1,0,70,29
575.5,152,1,0,70,29
576.0,137,1,0,70,29
576.5,143,1,0,70,29
577.0,151,1,0,70,29
577.5,155,1,0,70,29
578.0,139,1,0,70,29
578.5,166,1,0,70,29
579.0,149,1,0,70,29
579.5,141,1,0,70,29
580.0,156,1,0,70,29
580.5,113,1,0,70,29
581.0,131,1,0,70,29
581.5,197,1,0,70,29
582.0,104,1,0,70,29
582.5,135,1,0,70,29
583.0,161,1,0,70,29
583.5,121,1,0,70,29
584.0,114,1,0,70,29
584.5,128,1,0,70,29
585.0,151,1,0,70,29
585.5,123,1,0,70,29
586.0,131,1,0,70,29
586.5,153,1,0,70,29
587.0,172,1,0,70,29
587.5,171,1,0,70,29
588.0,143,1,0,70,29
588.5,158,1,0,70,29
589.0,143,1,0,70,29
589.5,108,1,0,70,29
590.0,147,1,0,70,29
590.5,182,1,0,70,29
591.0,128,1,0,70,29
591.5,122,1,0,70,29
592.0,133,1,0,70,29
592.5,161,1,0,70,29
593.0,137,1,0,70,29
593.5,153,1,0,70,29
594.0,139,1,0,70,29
594.5,159,1,0,70,29
595.0,138,1,0,70,29
595.5,137,1,0,70,29
596.0,151,1,0,70,29
596.5,127,1,0,70,29
597.0,145,1,0,70,29
597.5,157,1,0,70,29
598.0,124,1,0,70,29
598.5,144,1,0,70,29
599.0,152,1,0,70,29
599.5,155,1,0,70,29
600.0,135,1,0,70,29
600.5,151,1,0,70,29
601.0,158,1,0,70,29
601.5,160,1,0,70,29
602.0,154,1,0,70,29
602.5,127,1,0,70,29
603.0,146,1,0,70,29
603.5,142,1,0,70,29
604.0,150,1,0,70,29
604.5,151,1,0,70,29
605.0,126,1,0,70,29
605.5,147,1,0,70,29
606.0,97,1,0,70,29
606.5,176,1,0,70,29
607.0,141,1,0,70,29
607.5,168,1,0,70,29
608.0,126,1,0,70,29
608.5,116,1,0,70,29
609.0,187,1,0,70,29
609.5,144,1,0,70,29
610.0,112,1,0,70,29
610.5,108,1,0,70,29
611.0,165,1,0,70,29
611.5,142,1,0,70,29
612.0,144,1,0,70,29
612.5,149,1,0,70,29
613.0,129,1,0,70,29
613.5,143,1,0,70,29
614.0,121,1,0,70,29
614.5,137,1,0,70,29
615.0,142,1,0,70,29
615.5,125,1,0,70,29
616.0,168,1,0,69,30
616.5,150,1,0,69,30
617.0,158,1,0,69,30
617.5,164,1,0,69,30
618.0,123,1,0,69,30
618.5,122,1,0,69,30
619.0,161,1,0,69,30
619.5,140,1,0,69,30
620.0,146,1,0,69,30
620.5,152,1,0,69,30
621.0,133,1,0,69,30
621.5,128,1,0,68,31
622.0,138,1,0,68,31
622.5,119,1,0,68,31
623.0,155,1,0,68,31
623.5,146,1,0,68,31
624.0,140,1,0,68,31
624.5,149,1,0,68,31
625.0,127,1,0,68,31
625.5,121,1,0,68,31
626.0,122,1,0,68,31
626.5,134,1,0,67,32
627.0,117,1,0,67,32
627.5,141,1,0,67,32
628.0,140,1,0,67,32
628.5,124,1,0,67,32
629.0,120,1,0,67,32
629.5,122,1,0,67,32
630.0,111,1,0,67,32
630.5,127,1,0,67,32
631.0,159,1,0,67,32
631.5,152,1,0,67,32
632.0,114,1,0,67,32
632.5,156,1,0,67,32
633.0,113,1,0,67,32
633.5,148,1,0,67,32
634.0,114,1,0,67,32
634.5,136,1,0,67,32
635.0,143,1,0,67,32
635.5,116,1,0,67,32
636.0,138,1,0,67,32
636.5,123,1,0,67,32
637.0,145,1,0,67,32
637.5,126,1,0,67,32
638.0,148,1,0,67,32
638.5,145,1,0,67,32
639.0,154,1,0,67,32
639.5,140,1,0,67,32
640.0,144,1,0,67,32
640.5,153,1,0,67,32
641.0,150,1,0,67,32
641.5,119,1,0,67,32
642.0,120,1,0,67,32
642.5,153,1,0,67,32
643.0,137,1,0,67,32
643.5,133,1,0,67,32
644.0,143,1,0,67,32
644.5,132,1,0,67,32
645.0,131,1,0,67,32
645.5,153,1,0,67,32
646.0,116,1,0,67,32
646.5,148,1,0,67,32
647.0,165,1,0,67,32
647.5,127,1,0,67,32
648.0,143,1,0,67,32
648.5,131,1,0,67,32
649.0,138,1,0,67,32
649.5,149,1,0,67,32
650.0,113,1,0,67,32
650.5,143,1,0,67,32
651.0,127,1,0,67,32
651.5,135,1,0,67,32
652.0,141,1,0,67,32
652.5,148,1,0,67,32
653.0,101,1,0,67,32
653.5,132,1,0,67,32
654.0,142,1,0,67,32
654.5,116,1,0,67,32
655.0,138,1,0,67,32
655.5,134,1,0,67,32
656.0,139,1,0,67,32
656.5,143,1,0,67,32
657.0,153,1,0,67,32
657.5,144,1,0,67,32
658.0,129,1,0,67,32
658.5,153,1,0,67,32
659.0,166,1,0,67,32
659.5,149,1,0,67,32
660.0,125,1,0,67,32
660.5,150,1,0,67,32
661.0,119,1,0,67,32
661.5,143,1,0,67,32
662.0,131,1,0,67,32
662.5,114,1,0,67,32
663.0,149,1,0,67,32
663.5,126,1,0,67,32
664.0,122,1,0,67,32
664.5,157,1,0,67,32
665.0,128,1,0,67,32
665.5,133,1,0,67,32
666.0,169,1,0,67,32
666.5,131,1,0,66,33
667.0,141,1,0,66,33
667.5,139,1,0,66,33
668.0,139,1,0,66,33
668.5,144,1,0,66,33
669.0,136,1,0,66,33
669.5,128,1,0,66,33
670.0,138,1,0,66,33
670.5,127,1,0,66,33
671.0,127,1,0,66,33
671.5,124,1,0,66,33
672.0,105,1,0,66,33
672.5,127,1,0,66,33
673.0,143,1,0,66,33
673.5,127,1,0,66,33
674.0,129,1,0,66,33
674.5,129,1,0,66,33
675.0,156,1,0,66,33
675.5,122,1,0,66,33
676.0,150,1,0,66,33
676.5,126,1,0,66,33
677.0,135,1,0,66,33
677.5,112,1,0,66,33
678.0,131,1,0,66,33
678.5,113,1,0,66,33
679.0,138,1,0,66,33
679.5,146,1,0,66,33
680.0,168,1,0,66,33
680.5,105,1,0,66,33
681.0,146,1,0,66,33
681.5,128,1,0,66,33
682.0,148,1,0,66,33
682.5,121,1,0,66,33
683.0,136,1,0,66,33
683.5,155,1,0,66,33
684.0,155,1,0,66,33
684.5,144,1,0,66,33
685.0,167,1,0,66,33
685.5,116,1,0,66,33
686.0,139,1,0,66,33
686.5,111,1,0,66,33
687.0,116,1,0,66,33
687.5,115,1,0,66,33
688.0,105,1,0,66,33
688.5,146,1,0,66,33
689.0,147,1,0,66,33
689.5,123,1,0,66,33
690.0,126,1,0,66,33
690.5,123,1,0,66,33
691.0,120,1,0,66,33
691.5,142,1,0,66,33
692.0,111,1,0,66,33
692.5,113,1,0,66,33
693.0,162,1,0,66,33
693.5,120,1,0,66,33
694.0,112,1,0,66,33
694.5,131,1,0,66,33
695.0,119,1,0,66,33
695.5,130,1,0,66,33
696.0,121,1,0,66,33
696.5,144,1,0,66,33
697.0,142,1,0,66,33
697.5,150,1,0,66,33
698.0,154,1,0,66,33
698.5,152,1,0,66,33
699.0,126,1,0,66,33
699.5,118,1,0,66,33
700.0,145,1,0,66,33
700.5,127,1,0,66,33
701.0,129,1,0,66,33
701.5,133,1,0,66,33
702.0,107,1,0,66,33
702.5,160,1,0,66,33
703.0,147,1,0,66,33
703.5,130,1,0,66,33
704.0,151,1,0,66,33
704.5,129,1,0,66,33
705.0,106,1,0,66,33
705.5,115,1,0,66,33
706.0,117,1,0,66,33
706.5,125,1,0,66,33
707.0,137,1,0,66,33
707.5,149,1,0,66,33
708.0,116,1,0,66,33
708.5,125,1,0,66,33
709.0,131,1,0,66,33
709.5,125,1,0,66,33
710.0,151,1,0,66,33
710.5,101,1,0,66,33
711.0,144,1,0,66,33
711.5,152,1,0,66,33
712.0,105,1,0,66,33
712.5,111,1,0,66,33
713.0,134,1,0,66,33
713.5,135,1,0,66,33
714.0,98,1,0,66,33
714.5,123,1,0,66,33
715.0,131,1,0,66,33
715.5,167,1,0,66,33
716.0,139,1,0,66,33
716.5,134,1,0,66,33
717.0,153,1,0,66,33
717.5,126,1,0,66,33
718.0,134,1,0,66,33
718.5,145,1,0,66,33
719.0,135,1,0,66,33
719.5,131,1,0,66,33
720.0,135,1,0,66,33
720.5,131,1,0,66,33
721.0,147,1,0,66,33
721.5,110,1,0,66,33
722.0,117,1,0,66,33
722.5,126,1,0,66,33
723.0,139,1,0,66,33
723.5,119,1,0,66,33
724.0,144,1,0,66,33
724.5,135,1,0,66,33
725.0,153,1,0,66,33
725.5,136,1,0,66,33
726.0,142,1,0,66,33
726.5,118,1,0,66,33
727.0,135,1,0,66,33
727.5,131,1,0,66,33
728.0,133,1,0,66,33
728.5,153,1,0,66,33
729.0,160,1,0,66,33
729.5,137,1,0,66,33
730.0,127,1,0,66,33
730.5,116,1,0,66,33
731.0,126,1,0,66,33
731.5,144,1,0,66,33
732.0,129,1,0,66,33
732.5,134,1,0,66,33
733.0,111,1,0,66,33
733.5,148,1,0,66,33
734.0,113,1,0,66,33
734.5,127,1,0,66,33
735.0,143,1,0,66,33
735.5,136,1,0,66,33
736.0,132,1,0,66,33
736.5,140,1,0,66,33
737.0,109,1,0,66,33
737.5,122,1,0,66,33
738.0,138,1,0,66,33
738.5,147,1,0,66,33
739.0,134,1,0,66,33
739.5,146,1,0,66,33
740.0,141,1,0,66,33
740.5,144,1,0,66,33
741.0,141,1,0,66,33
741.5,153,1,0,66,33
742.0,120,1,0,66,33
742.5,109,1,0,66,33
743.0,121,1,0,66,33
743.5,144,1,0,66,33
744.0,168,1,0,66,33
744.5,137,1,0,66,33
745.0,131,1,0,66,33
745.5,132,1,0,66,33
746.0,129,1,0,66,33
746.5,131,1,0,66,33
747.0,85,1,0,66,33
747.5,164,1,0,66,33
748.0,113,1,0,66,33
748.5,138,1,0,66,33
749.0,120,1,0,66,33
749.5,190,1,0,66,33
750.0,135,1,0,66,33
750.5,156,1,0,66,33
751.0,145,1,0,66,33
751.5,156,1,0,66,33
752.0,123,1,0,66,33
752.5,130,1,0,66,33
753.0,131,1,0,66,33
753.5,135,1,0,66,33
754.0,138,1,0,66,33
754.5,157,1,0,66,33
755.0,153,1,0,66,33
755.5,122,1,0,66,33
756.0,148,1,0,66,33
756.5,145,1,0,66,33
757.0,141,1,0,66,33
757.5,151,1,0,66,33
758.0,143,1,0,66,33
758.5,144,1,0,66,33
759.0,146,1,0,66,33
759.5,94,1,0,66,33
760.0,130,1,0,66,33
760.5,131,1,0,66,33
761.0,140,1,0,66,33
761.5,146,1,0,66,33
762.0,121,1,0,66,33
762.5,134,1,0,66,33
763.0,103,1,0,66,33
763.5,165,1,0,66,33
764.0,129,1,0,66,33
764.5,126,1,0,66,33
765.0,130,1,0,66,33
765.5,143,1,0,66,33
766.0,129,1,0,66,33
766.5,141,1,0,66,33
767.0,139,1,0,66,33
767.5,148,1,0,66,33
768.0,111,1,0,66,33
768.5,139,1,0,66,33
769.0,119,1,0,66,33
769.5,114,1,0,66,33
770.0,128,1,0,66,33
770.5,155,1,0,66,33
771.0,130,1,0,66,33
771.5,120,1,0,66,33
772.0,152,1,0,66,33
772.5,126,1,0,66,33
773.0,139,1,0,66,33
773.5,128,1,0,66,33
774.0,138,1,0,66,33
774.5,139,1,0,66,33
775.0,137,1,0,66,33
775.5,140,1,0,66,33
776.0,107,1,0,66,33
776.5,118,1,0,66,33
777.0,158,1,0,66,33
777.5,142,1,0,66,33
778.0,157,1,0,66,33
778.5,160,1,0,66,33
779.0,147,1,0,66,33
779.5,140,1,0,66,33
780.0,140,1,0,66,33
780.5,135,1,0,66,33
781.0,140,1,0,66,33
781.5,117,1,0,66,33
782.0,126,1,0,66,33
782.5,103,1,0,66,33
783.0,123,1,0,66,33
783.5,130,1,0,66,33
784.0,118,1,0,66,33
784.5,165,1,0,66,33
785.0,110,1,0,66,33
785.5,113,1,0,66,33
786.0,119,1,0,66,33
786.5,116,1,0,66,33
787.0,176,1,0,66,33
787.5,138,1,0,66,33
788.0,120,1,0,66,33
788.5,160,1,0,66,33
789.0,118,1,0,66,33
789.5,113,1,0,66,33
790.0,127,1,0,66,33
790.5,135,1,0,66,33
791.0,146,1,0,66,33
791.5,111,1,0,66,33
792.0,139,1,0,66,33
792.5,127,1,0,66,33
793.0,161,1,0,66,33
793.5,146,1,0,66,33
794.0,122,1,0,66,33
794.5,98,1,0,66,33
795.0,112,1,0,66,33
795.5,146,1,0,66,33
796.0,137,1,0,66,33
796.5,133,1,0,66,33
797.0,130,1,0,66,33
797.5,124,1,0,66,33
798.0,127,1,0,66,33
798.5,119,1,0,66,33
799.0,99,1,0,66,33
799.5,158,1,0,66,33
800.0,133,1,0,66,33
800.5,139,1,0,66,33
801.0,168,1,0,66,33
801.5,127,1,0,66,33
802.0,124,1,0,66,33
802.5,125,1,0,66,33
803.0,97,1,0,66,33
803.5,139,1,0,66,33
804.0,146,1,0,66,33
804.5,120,1,0,66,33
805.0,155,1,0,66,33
805.5,130,1,0,66,33
806.0,145,1,0,66,33
806.5,126,1,0,66,33
807.0,126,1,0,66,33
807.5,120,1,0,66,33
808.0,119,1,0,66,33
808.5,159,1,0,66,33
809.0,173,1,0,66,33
809.5,131,1,0,66,33
810.0,121,1,0,66,33
810.5,143,1,0,66,33
811.0,113,1,0,66,33
811.5,140,1,0,66,33
812.0,129,1,0,66,33
812.5,118,1,0,66,33
813.0,113,1,0,66,33
813.5,125,1,0,66,33
814.0,134,1,0,66,33
814.5,143,1,0,66,33
815.0,142,1,0,66,33
815.5,122,1,0,66,33
816.0,130,1,0,66,33
816.5,152,1,0,66,33
817.0,147,1,0,66,33
817.5,121,1,0,66,33
818.0,138,1,0,66,33
818.5,131,1,0,66,33
819.0,128,1,0,66,33
819.5,131,1,0,66,33
820.0,115,1,0,66,33
820.5,116,1,0,66,33
821.0,164,1,0,66,33
821.5,138,1,0,66,33
822.0,164,1,0,66,33
822.5,130,1,0,66,33
823.0,114,1,0,66,33
823.5,102,1,0,66,33
824.0,132,1,0,66,33
824.5,138,1,0,66,33
825.0,134,1,0,66,33
825.5,147,1,0,66,33
826.0,114,1,0,66,33
826.5,128,1,0,66,33
827.0,122,1,0,66,33
827.5,121,1,0,66,33
828.0,124,1,0,66,33
828.5,145,1,0,66,33
829.0,121,1,0,66,33
829.5,137,1,0,66,33
830.0,145,1,0,65,34
830.5,127,1,0,65,34
831.0,123,1,0,65,34
831.5,114,1,0,65,34
832.0,136,1,0,65,34
832.5,144,1,0,65,34
833.0,146,1,0,65,34
833.5,102,1,0,65,34
834.0,132,1,0,65,34
834.5,128,1,0,65,34
835.0,121,1,0,65,34
835.5,137,1,0,65,34
836.0,147,1,0,65,34
836.5,135,1,0,65,34
837.0,102,1,0,65,34
837.5,124,1,0,65,34
838.0,176,1,0,65,34
838.5,134,1,0,65,34
839.0,134,1,0,65,34
839.5,132,1,0,65,34
840.0,130,1,0,65,34
840.5,141,1,0,65,34
841.0,165,1,0,65,34
841.5,130,1,0,65,34
842.0,96,1,0,65,34
842.5,133,1,0,65,34
843.0,126,1,0,65,34
843.5,132,1,0,65,34
844.0,157,1,0,65,34
844.5,139,1,0,65,34
845.0,125,1,0,65,34
845.5,133,1,0,65,34
846.0,151,1,0,65,34
846.5,127,1,0,65,34
847.0,136,1,0,65,34
847.5,148,1,0,65,34
848.0,138,1,0,65,34
848.5,133,1,0,65,34
849.0,143,1,0,64,35
849.5,130,1,0,64,35
850.0,132,1,0,64,35
850.5,135,1,0,64,35
851.0,128,1,0,64,35
851.5,135,1,0,64,35
852.0,138,1,0,64,35
852.5,119,1,0,64,35
853.0,108,1,0,64,35
853.5,136,1,0,64,35
854.0,157,1,0,64,35
854.5,121,1,0,64,35
855.0,141,1,0,64,35
855.5,136,1,0,64,35
856.0,151,1,0,64,35
856.5,105,1,0,64,35
857.0,139,1,0,64,35
857.5,137,1,0,64,35
858.0,119,1,0,64,35
858.5,121,1,0,64,35
859.0,108,1,0,64,35
859.5,122,1,0,64,35
860.0,125,1,0,64,35
860.5,121,1,0,64,35
861.0,131,1,0,64,35
861.5,144,1,0,64,35
862.0,137,1,0,64,35
862.5,131,1,0,64,35
863.0,142,1,0,64,35
863.5,132,1,0,64,35
864.0,146,1,0,64,35
864.5,132,1,0,64,35
865.0,116,1,0,64,35
865.5,112,1,0,64,35
866.0,125,1,0,64,35
866.5,116,1,0,64,35
867.0,103,1,0,64,35
867.5,138,1,0,64,35
868.0,126,1,0,64,35
868.5,124,1,0,64,35
869.0,140,1,0,64,35
869.5,128,1,0,64,35
870.0,146,1,0,64,35
870.5,106,1,0,64,35
871.0,138,1,0,64,35
871.5,159,1,0,64,35
872.0,108,1,0,64,35
872.5,130,1,0,64,35
873.0,115,1,0,64,35
873.5,145,1,0,64,35
874.0,101,1,0,64,35
874.5,134,1,0,64,35
875.0,123,1,0,64,35
875.5,154,1,0,64,35
876.0,118,1,0,64,35
876.5,146,1,0,64,35
877.0,134,1,0,64,35
877.5,130,1,0,64,35
878.0,138,1,0,64,35
878.5,121,1,0,64,35
879.0,131,1,0,64,35
879.5,117,1,0,64,35
880.0,112,1,0,64,35
880.5,149,1,0,64,35
881.0,99,1,0,64,35
881.5,129,1,0,64,35
882.0,153,1,0,64,35
882.5,109,1,0,64,35
883.0,134,1,0,64,35
883.5,131,1,0,64,35
884.0,126,1,0,64,35
884.5,131,1,0,64,35
885.0,125,1,0,64,35
885.5,168,1,0,64,35
886.0,115,1,0,64,35
886.5,146,1,0,64,35
887.0,114,1,0,64,35
887.5,110,1,0,64,35
888.0,128,1,0,64,35
888.5,139,1,0,64,35
889.0,146,1,0,64,35
889.5,115,1,0,64,35
890.0,129,1,0,64,35
890.5,129,1,0,64,35
891.0,137,1,0,64,35
891.5,137,1,0,63,36
892.0,133,1,0,63,36
892.5,156,1,0,63,36
893.0,117,1,0,63,36
893.5,157,1,0,63,36
894.0,118,1,0,63,36
894.5,127,1,0,63,36
895.0,119,1,0,63,36
895.5,142,1,0,63,36
896.0,131,1,0,63,36
896.5,134,1,0,63,36
897.0,130,1,0,63,36
897.5,117,1,0,63,36
898.0,137,1,0,63,36
898.5,88,1,0,63,36
899.0,136,1,0,63,36
899.5,156,1,0,63,36
900.0,135,1,0,63,36
900.5,121,1,0,63,36
901.0,113,1,0,63,36
901.5,126,1,0,63,36
902.0,134,1,0,63,36
902.5,119,1,0,63,36
903.0,124,1,0,63,36
903.5,124,1,0,63,36
904.0,121,1,0,63,36
904.5,112,1,0,63,36
905.0,117,1,0,63,36
905.5,114,1,0,63,36
906.0,184,1,0,63,36
906.5,112,1,0,63,36
907.0,124,1,0,63,36
907.5,109,1,0,63,36
908.0,131,1,0,63,36
908.5,145,1,0,63,36
909.0,130,1,0,63,36
909.5,120,1,0,63,36
910.0,151,1,0,63,36
910.5,124,1,0,63,36
911.0,137,1,0,63,36
911.5,149,1,0,63,36
912.0,138,1,0,63,36
912.5,117,1,0,63,36
913.0,125,1,0,63,36
913.5,128,1,0,63,36
914.0,111,1,0,63,36
914.5,131,1,0,63,36
915.0,136,1,0,63,36
915.5,139,1,0,63,36
916.0,132,1,0,63,36
916.5,143,1,0,63,36
917.0,131,1,0,63,36
917.5,126,1,0,63,36
918.0,127,1,0,63,36
918.5,147,1,0,63,36
919.0,134,1,0,63,36
919.5,136,1,0,63,36
920.0,127,1,0,63,36
920.5,125,1,0,63,36
921.0,152,1,0,63,36
921.5,122,1,0,63,36
922.0,118,1,0,63,36
922.5,113,1,0,63,36
923.0,138,1,0,63,36
923.5,117,1,0,63,36
924.0,130,1,0,63,36
924.5,158,1,0,63,36
925.0,120,1,0,63,36
925.5,144,1,0,63,36
926.0,114,1,0,63,36
926.5,122,1,0,63,36
927.0,142,1,0,63,36
927.5,126,1,0,63,36
928.0,128,1,0,63,36
928.5,112,1,0,63,36
929.0,94,1,0,63,36
929.5,140,1,0,63,36
930.0,134,1,0,63,36
930.5,157,1,0,63,36
931.0,125,1,0,63,36
931.5,127,1,0,63,36
932.0,140,1,0,63,36
932.5,141,1,0,63,36
933.0,126,1,0,63,36
933.5,164,1,0,63,36
934.0,131,1,0,63,36
934.5,128,1,0,63,36
935.0,106,1,0,63,36
935.5,111,1,0,63,36
936.0,101,1,0,63,36
936.5,159,1,0,63,36
937.0,100,1,0,63,36
937.5,110,1,0,63,36
938.0,142,1,0,63,36
938.5,124,1,0,63,36
939.0,112,1,0,63,36
939.5,128,1,0,63,36
940.0,143,1,0,63,36
940.5,115,1,0,63,36
941.0,123,1,0,63,36
941.5,139,1,0,63,36
942.0,116,1,0,63,36
942.5,134,1,0,63,36
943.0,109,1,0,63,36
943.5,128,1,0,63,36
944.0,130,1,0,63,36
944.5,128,1,0,63,36
945.0,118,1,0,63,36
945.5,126,1,0,63,36
946.0,131,1,0,63,36
946.5,130,1,0,63,36
947.0,111,1,0,63,36
947.5,106,1,0,63,36
948.0,107,1,0,63,36
948.5,121,1,0,63,36
949.0,113,1,0,63,36
949.5,130,1,0,63,36
950.0,136,1,0,63,36
950.5,134,1,0,63,36
951.0,147,1,0,63,36
951.5,128,1,0,63,36
952.0,132,1,0,63,36
952.5,120,1,0,63,36
953.0,141,1,0,63,36
953.5,131,1,0,63,36
954.0,145,1,0,63,36
954.5,143,1,0,63,36
955.0,127,1,0,63,36
955.5,97,1,0,63,36
956.0,138,1,0,63,36
956.5,155,1,0,63,36
957.0,135,1,0,63,36
957.5,137,1,0,63,36
958.0,158,1,0,63,36
958.5,140,1,0,63,36
959.0,133,1,0,63,36
959.5,131,1,0,63,36
960.0,134,1,0,63,36
960.5,135,1,0,63,36
961.0,103,1,0,63,36
961.5,133,1,0,63,36
962.0,126,1,0,63,36
962.5,143,1,0,63,36
963.0,130,1,0,63,36
963.5,147,1,0,63,36
964.0,127,1,0,63,36
964.5,123,1,0,63,36
965.0,112,1,0,62,37
965.5,108,1,0,62,37
966.0,136,1,0,62,37
966.5,112,1,0,62,37
967.0,122,1,0,62,37
967.5,93,1,0,62,37
968.0,110,1,0,62,37
968.5,117,1,0,62,37
969.0,127,1,0,62,37
969.5,122,1,0,62,37
970.0,122,1,0,62,37
970.5,116,1,0,62,37
971.0,140,1,0,62,37
971.5,130,1,0,62,37
972.0,120,1,0,62,37
972.5,113,1,0,62,37
973.0,116,1,0,62,37
973.5,112,1,0,62,37
974.0,124,1,0,62,37
974.5,123,1,0,62,37
975.0,131,1,0,62,37
975.5,128,1,0,62,37
976.0,132,1,0,62,37
976.5,128,1,0,62,37
977.0,111,1,0,62,37
977.5,115,1,0,62,37
978.0,125,1,0,62,37
978.5,120,1,0,62,37
979.0,126,1,0,62,37
979.5,146,1,0,62,37
980.0,136,1,0,62,37
980.5,111,1,0,62,37
981.0,129,1,0,62,37
981.5,129,1,0,62,37
982.0,136,1,0,62,37
982.5,164,1,0,62,37
983.0,105,1,0,62,37
983.5,133,1,0,62,37
984.0,110,1,0,62,37
984.5,118,1,0,62,37
985.0,113,1,0,62,37
985.5,131,1,0,62,37
986.0,105,1,0,62,37
986.5,117,1,0,62,37
987.0,140,1,0,62,37
987.5,120,1,0,62,37
988.0,133,1,0,62,37
988.5,145,1,0,62,37
989.0,108,1,0,62,37
989.5,130,1,0,62,37
990.0,126,1,0,62,37
